,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
1067,Data Analyst,"Roles and Responsibilities:
Extracting, transforming and inputting data sets from various resources. Creating predictive models, translating non-technical aspects into quantifiable tasks. Analysis and representation of output data, highlight and explain trends and patterns, error elimination, using advanced statistical methods (regression, probability distribution, clusters etc.) to provide accurate results.
Data collection, Data Mining, Report generation, Problem identification and solution formulation Market analysis and establishing trends, Strategy development and implementation

Skills:
Extremely good analytical skills.
Good working knowledge of all MS-Office products, especially Advance Excel, Word, PowerPoint, MS-access.
Statistical tools and methods.

Interested candidates can send the updated resume on satish.mehra@exelaonline.com or call on 7722028636
00-7.00 Years",2.6,"Exela Technologies
2.6",Pune,"Irving, TX",10000+ employees,2017,Company - Public,IT Services,Information Technology,₹100 to ₹500 billion (INR),"SourceHOV, BancTec, Transcentra"
1068,Data Modeler,"• Minimum 5-8 years of working experience as Data modeler.
• Data modelling experience in designing.
• Minimum 2-3 years real time experience in Erwin tool is mandatory.
• Experience in normalized modeling techniques.
• Experience in designing the Start schema.
• Experience working in ORACLE.
• Experience with database design, capacity planning, performance tuning and query optimization.
• Experience in working with Bank or Banking and Finance or Financial domain.
• Excellent communication skills with leadership quality.

Job Segment:
Database, Oracle, ERP, Technology",3.5,"LTI
3.5",Mumbai,"Mumbai, India",10000+ employees,1997,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,"Infosys, Accenture, Capgemini"
1069,Machine Learning Engineer,"Looking for Data Scientists with Python/R Programming skills.
Specific experience in AI areas like Statistical Machine learning / Deep learning / Natural Language Processing (NLP)/ Operations Research (Optimization) will be an advantage.Individual in this role is expected to work with multiple stakeholders and teams

Qualifications and Requirements:-
Previous working experience as a Machine Learning/ Data Scientist for 2 years
MA in Computer Science or similar relevant field
Hands on experience with MALLET
In depth knowledge of Apache Tomcat/Open Source
Excellent project and time management skills
Attention to detail
Outstanding problem solving and analytical skills",-1,Tekolutions.ai,India,"Mumbai, India",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
1070,Data Science Internship,"About the company:
SkillBit is a leading staffing and recruitment company engaged in talent searching assignments for skilled and talented candidates for the industry.

About the internship/job:
Selected intern's day-to-day responsibilities include: 1. Working on data science algorithms and AI concepts 2. Using Python or R for web scraping 3. Building AI models using Python, machine learning, and deep learning algorithms 4. Processing of unstructured/structured data

Who can apply:
Only those students or freshers can apply who:
are available for full time (in-office) internship
have relevant skills and interests
can start the internship between 6th Jun'20 and 11th Jul'20
are available for duration of 1 month
have already graduated or are currently in any year of study
Females willing to start/restart their career may also apply

Number of internships/jobs available: 3

Categories: Data Science",-1,SkillBit,Pune,-1,-1,-1,-1,-1,-1,-1,-1
1071,Data Engineer,"As a data engineer at TEAL, you'll be taking the plunge into a rich data lake that includes everything from satellite data to legal court orders. You'll be hustling and getting your hands dirty with every part of the data pipeline always having an implicit appreciation for how all of this data will ultimately power a revolutionary real estate risk platform.

Your day-to-day will include either all or some of the following:

Constantly scoping out new data sources to complement existing ones
Creating and maintaining distributed web scrapers using Python, RabbitMQ and other technologies
Architecting and managing data pipelines where data flows into multiple end-points including, but not limited to, Postgres, MongoDB and Apache Solr
Documenting workflows and constantly iterating to create better data infrastructure.

We'd love it if you:
Are proficient in Python or any other object-oriented language
Have worked with large (millions to hundreds of millions of rows in a SQL database) interdisciplinary datasets
Have scraped difficult websites and have some experience working with various data APIs
Are patient and methodical with unstructured and messy data
Are always hungry to learn newer and better technologies to make the data ecosystem faster, smoother and less silo-ed

Extra brownie points if you:
Have some experience working with large-scale search indexing
Have performed geospatial analyses in some capacity
Have created and managed data lakes in the cloud
Culture

To explore our culture and the values we embody click here

Testimonials
Testimonial

My experience at TEAL surpassed all my expectations from the get-go. I was asked to help solve one of the most daunting problems in the Indian real estate market. Every day while working on a subset of the problem, the ideas that I brought to the table were shaped into cohesive solutions by a collaborative team effort. At TEAL I was exposed to the most cutting edge technologies such as Cloud Computing, Big Data, ML and Data Science. The growth opportunities at TEAL are tremendous, If you are innovative and can demonstrate the will to realize your ideas, TEAL is an amazing organization to work for.
Gyan Vardhan, Data Science Intern
I had interned as a Data Scientist at Terra Economics and Analytics Lab during its early days, it was a rich learning experience working with a multi-disciplinary team who are extremely passionate about building a decision support platform for the insanely complicated realty market in India. It was exciting and challenging to work on mining huge volumes of property records; extracting patterns from the data, building data pipelines and brainstorming on building the core system. TEAL offers a very healthy work environment coupled with insanely talented people working together in an exciting setting.
Naga Anjaneyulu, Data Science Intern
I worked as a full-time Data science intern at TEAL. During this period, I got an opportunity to leverage my skillsets while also learning new technologies, working on tasks assigned to me. The company operates on the latest tech-stacks and gives opportunities to learn as much as you want. The work environment is challenging, the team at TEAL is super supportive and new ideas are always welcome. It has all the good perks of a startup; creativity and innovation, casual work atmosphere and a collaborative approach to solving problems. Personally, I loved working there, my experience was fantastic!
Archana Parmar, Data Science Intern
As a second-year college student, I was looking for an internship that would allow me to delve deeper into research and work with big data, TEAL gave me the perfect opportunity to do so, enabling me to develop proficiency in research and analysis. As a research analyst intern, I collated and cleaned data and helped in the preparation of reports and presentations, and I had members helping me at every stage of this process. This collaborative environment allowed me to cultivate my skills and also learn from my peers. The holy trinity of Rohan, Kshitij, and Shreyas served as not only excellent mentors and bosses but also as friends, helping me at every stage and giving us all food and ice cream to keep us going!
Arush Mehra, Research Intern
Internships are a crucial part of one’s early career. The internship experience at TEAL was a thrilling rollercoaster ride to say the least! It was more than implementing a standard model or building an already though out concept into reality. It was about finding the solution to a unique and open-ended problem.It was exciting to work on addressing a problem with far -reaching real world applications.Moreover, the work environment had the perfect balance of casual yet professional which kept you focused and stress free at the same time. Out of every 100 startups in India only 2 of them succeed, but there are very few like TEAL India which are bound to make it big at such an early stage.
Divyanshu Agarwal, NLP Intern",4.7,"Terra Economics & Analytics Lab (TEAL)
4.7",New Delhi,"Bengaluru, India",1 to 50 employees,2018,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
1072,Senior Consultant - ModellingOps Data Engineer,"Job Title: Senior Consultant - ModellingOps Data Engineer
Location: TRIL GTC
GCL: D1

JOB DESCRIPTION:

AstraZeneca is a global, innovation-driven biopharmaceutical business that focuses on the discovery, development and commercialization of prescription medicines for some of the world's most serious diseases. The Science & Enabling Units IT is AZs global IT capability function supporting key business areas operating out of sites across the US, UK, Sweden, India & Mexico.

We are looking for AI Ops consultant who will leverage tools & technology best practices to improve delivery performance & data engineering capabilities in the D&A space.

ROLES & RESPONSIBILITIES:

7-10 years of experience in IT Operations involving Data Science, Artificial Intelligence-Machine Learning and Predictive Analytics. Experience in architecting and implementation of end-to-end AIOPs solutions through ELK stack, Splunk. Experience in applying statistical methods, analysis, pattern recognition and modeling on IT Operational data using ELK machine learning. Experience in extracting meaning full data from incoming data streams from different sources through RegEx, Grok etc. Hands-on experience in applying machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc in the IT Operation domain. Experience with machine learning and statistical programming languages - Python, R etc. Experience in assessing the existing IT environment and providing recommendations to reduce the critical applications impacting incidents. Experience in exploring and identifying areas where manual tasks can be automated in IT environment. Experience with various Enterprise IT monitoring solutions including Infrastructure monitoring, Application Performance Monitoring, Network Monitoring, Cloud monitoring etc. Experience in IT Service Management including Service Desk, Incident Management, Change Management, CMDB etc. Excellent knowledge on various IT infrastructure components that includes Server Infrastructure, middle ware, database and application architectures and Cloud Components. Experience/knowledge on Infra monitoring tools - NOI, Zabbix, AppDynamics, Datadog, SCOM, SolarWinds etc. and Service Management tools -IBM Control Desk, BMC Remedy, ServiceNow etc. Experience/Knowledge on BI tools Knowledge on distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc. Knowledge on other programming languages/scripting: Python, Java, JavaScript, etc. ( Added Advantage ) Good analytical skills, strong communication skills are must. Client facing experience is an added advantage. Excellent experience in understanding the problem statement, architect and designing the solution

MANDATORY SKILLS:
Significant experience with AWS cloud environments, working knowledge of Google and Azure platforms. Knowledge of Kubernetes, S3, EC2, Sagemaker, Athena, RDS and Glue is essential.
Experience provisioning computational resources in a variety of Cloud environments using Infrastructure as Code.
Experience with best practice of data transport and storage within cloud system.
Experience building large scale data processing pipelines. e. g. Spark and SQL.
Experience with containers and microservice architectures e.g. Kubernetes, Docker and serverless approaches.
Excellent working knowledge in DevOps, using continuous integration and continuous development.
Use of Data Science modelling tools e.g. R, Python, SAS and Data Science notebooks (e.g. Jupyter).
Good written and verbal skills, fluent English
DESIERED SKILLS:
Agile practices, especially being a SCRUM Master
EDUCATIONAL BACKGROUND: B.E/B.Tech/MCA

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",3.9,"AstraZeneca
3.9",Chennai,"Cambridge, United Kingdom",10000+ employees,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,₹500+ billion (INR),"Roche, GlaxoSmithKline, Novartis"
1073,DATA ENGINEER,"JOB DESCRIPTION
As a data engineer, you’ll be handling the design and construction of scalable management systems, ensure that all data systems meet company requirements, and also research new uses for data acquisition. You should also know the ins and outs of the industry such as data mining practices, algorithms, and how data can be used.

DESIRED CANDIDATE PROFILE
An ideal candidate must possess prior experience leading a project.

Candidates must have:
> Experience in Hive, Spark, Scala, AWS DynamoDB, HBase, AWS Glue, Talend, Kafka, Snowflake ETL
> Strong experience in a BI/Data Warehouse environment with involvement in design, development, implementation, troubleshooting and support of ETL process using ETL tool.
> Experience in developing Data Marts, Data warehousing and Operational Data Store (ODS) on any of the databases or Hadoop environments.
> Experience in database like MS SQL, MySQL, Oracle, PostgreSQL
> Good to have programming experience in writing Complex Stored Procedures, Queries, Views, User Defined Functions, Cursors and Common Table Expressions using SQL or T-SQL.
> Experience in Performance Tuning and Query Optimization by Indexing, Partitioning and De-normalization.
> Experience in Developing a framework for ingesting data into Data lake
> Good database knowledge, analytical thinking
> Design, construct, install, test and maintain data management systems.
> Build high-performance algorithms, predictive models, and prototypes.
> Develop set processes for data mining, data modeling, and data production.
> Experience with cloud services: AWS (EC2, EMR, S3, Athena) and scripting languages like Python, /PySpark/R/SAS
> Install/update disaster recovery procedures.
> Experience in Agile Application Development & Scrum methodologies is preferred
> Ability to supervise and mentor junior developers on the team.
> Must be self-motivated and work well pulling people together in addition to being able to pull people together technically
> Demonstrated proficiency of troubleshooting techniques and detail-oriented problem diagnosis
> Ability to handle responsibility, is self-directed, with strong organizational and documentation skills
> Ability to work independently and efficiently under aggressive deadlines to meet project commitments
> Excellent verbal and written communication skills

EDUCATION
UG - B.Tech/B.E. - Computers, Electronics/Telecommunication, Diploma - Computers, Electronics/Telecommunication, B.Sc - Computers, BCA - Computers) AND (PG - M.Tech - Computers, Electronics/Telecommunication, MCA - Computers, M.Sc - Electronics, Computers) AND ( Doctorate - Any Doctorate - Any Specialization, Doctorate Not Required).

OTHER DETAILS
Number of vacancies: 4
Experience: 3 years
Location: Cochin

If you have a passion towards technology and coding, then we have the right job for you. Kindly forward your resumes to
Email: jobs@mjsofttech.com
Phone: 0484-2421245 / 928 720 7160",4.0,"MJ Softtech
4.0",Kochi,"Cochin, India",1 to 50 employees,-1,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
1074,Data Engineer,"Education/ Experience and Skill Requirement
4+ years of relevant experience in
Experience working with both relational and NoSQL databases.
Strong coding skills; Python (preferred) /R/Java/Scala
Experience in developing Data warehousing technologies Experience with AWS or equivalent cloud services preferred
Experience in BigData technologies (Hadoop, HDFS, MapReduce, Spark, Hive, HBase etc) will be valuable
Knowledge of Machine Learning a big plus (Random Forest, Decision Trees, SVM, NLP, Gradient Boosting, Supervised/Unsupervised Learning, Clustering, classification and regression modeling).
Responsibilities
Proficiency with several years’ experience in more than one of Python, R, Java, Scala, or robust Linux shell scripting
Implementation experience with data warehouse architecture & design, ETL design/development, and Analytics
Knowledge of general cloud architecture and cloud strategies especially around AWS services and concepts such as S3 object stores, RDS databases, EC2, Glacier, Lambda, IAM, enterprise security, data security, DevOps, replication and disaster recovery
Well versed with data mining & exploration, NLP and visualization
Understanding of data modeling, data integration, and data representation (metadata, OWL, ontologies)
Developing data marts and data management using SQL
Creating powerful visual outcomes
Independently manage daily client communication, especially over calls
Manage client deadlines, ensure quality of the deliverables, attention to detail
Experience/understanding of corporate finance data from company filings is desirable",3.6,"Copal Partners
3.6",Bengaluru,"New York, NY",10000+ employees,1900,Company - Public,Financial Analytics & Research,Finance,₹100 to ₹500 billion (INR),-1
1075,Data Engineer,"Job Description / Responsibilities
Build workflows to ensure data extraction quality and storage into our backend data store
Architect, build and train ML/AI models that can predict outcomes and report on anomalies.
Design data pipelines to perform ETL on content/data from multiple types of source systems.
Create data analytics views using RDBMS/Key-Value stores, on private and public/cloud
Create software that is well tested, maintainable, extensible and scales out with large data

Minimum Qualifications:
2+ years of software development with Python
2+ years of SQL (MySQL/Postgres) and Key-Value databases
1+ years of experience with scikit
2+ years of experience in data extraction, data transformation using custom Python/Java
Experience working with MapReduce/Hadoop/kafka/Elastic stack
Experience with Node backend and React/Redux
Experience working with git/mercurial, Amazon/Google cloud, Linux/LAMP stack
Experience in testing or test driven development
Experience with Data science and Machine Learning algorithm development

Location:
Hyderabad/Bangalore

Package:
Highly competitive to match experience and capability",3.7,"TVS
3.7",Bengaluru,"Chennai, India",5001 to 10000 employees,-1,Company - Private,Accounting,Accounting & Legal,₹100 to ₹500 billion (INR),-1
1076,Data Engineer,"Permanent position with US based client of iFlex.
Work Location: Bangalore
Experience Level: 2+ Years

Role:
As part of our global team you will work on the data platform reporting to the Data Engineering Lead. Your role includes specification, development, test and rollout of features on our data platform. You are expected to contribute to the vision, understand our product roadmap, integrate business value andclient experience and contribute to build an engineering culture within the team. This initiative is of critical important to the success of the organization and our roadmap, for instance, services like liquidity analytics, billing, client onboarding, reporting and others will rely on the data platform. Accurate, granular, complete and timely data will be our key differentiating factor and competitive advantage in the market place. We expect the successful candidate to deliver high quality software and to be passionate about data engineering..

Responsibility / Qualification:
Managing multiple tasks and use sound judgment when prioritizing.
Collaborating with global cross functional team in building customer-centric products.
Analyzing existing software implementations to identify areas of improvement and provide deadline estimates for implementing new features.
Updating and maintain documentation for team processes, best practices and software runbooks.
Establishing trusted partnerships with peers, product heads, and executive level stakeholders.
We are looking for someone who is passionate about technology and engineering.
Exceptional analytical skills and ability to apply knowledge and experience in decision-making to arrive at creative and commercial solutions.
Ability to leverage technology to deliver business value.
You are independent and comfortable in a fast paced, ambiguous and often multi-directional work environment.

Preferred Qualifications:
B.S. or higher in Computer Science.
Minimum 2 years of relevant professional experience using a modern programming language (preferably Java/Scala).
Experience leveraging test driven development technics.
Comfort with Agile operating models.
Team oriented.
Strong interpersonal and communication skills.
Energetic, self-directed, and self-motivated.
Experience with microservice architecture.
Experience with Kafka, MongoDB, Hadoop, Cassandra.
Experience with AWS.
Experience in Financial Services or Fintech.",-1,IFLEX,Bengaluru,"Moscow, Russia",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
1077,CIEL/SEL/1941: Sr data scientist,"Mandatory skills required -
Databases (SQL, Oracle, Any RDBMS) - Should have working knowledge of atleast one database
PL/SQL Programming Languages
R, Python (Any One)
Inferential Statistics - Hypothesis, p-value, R2, RMSE, MAPE etc
Exploratory Data Analysis
Machine Learning Algorithms - Should have in-depth knowledge and implementation of atleast one algorithm

Responsibilities
: Develop novel ways to help business partners achieve objectives through analysis & modelling
Think outside the box to identify & test new sources of information that unlock new business value
Curate and connect external data sets for broad enterprise-wide analytic usage
Be a storyteller to explain the why & how of your data driven recommendations to cross-functional teams
Engineer features by using your business acumen to bin, aggregate, pivot or encode data for optimal results
Utilize machine learning to create repeatable, dynamic & scalable models
Have passion to advocate and educate on the value and importance of data driven decision making & analytical methods
Identify and develop long-term data science processes, frameworks, tools, and standards
Be a part of the team, collaborate, ask questions, engage and solicit feedback from other Data Scientists
Consultation
Collaborates with technical teams like development and infrastructure.
Able to explore, troubleshoot on niche technologies and provide automation solutions

Education
Minimum Degree Requirements: Bachelors
Preferred Major Area of Study Computer Information / Computer Science
Min Preferred Professional Certifications Data Science / Mathematics / Statistics
Experience
Minimum years of related experience required: 3 years
Preferred years of experience: 5 years
Specific Job Experience or Skills Needed
Experience in basic statistical analysis, modelling, clustering and data mining techniques to identify trends and insights. Understanding / experience of CPG industry is desirable.

Mathematical or statistical background required
Ability to incorporate a variety of data sources in an analysis (HDFS, file, database, JSON, HTML, etc)
Understanding of data warehousing & databases is critical
Number sense, ability to identify questionable data, dig in & address it
Experience with Hadoop, Hive, and/or Spark a plus
Bias for action with ability to deliver outstanding results through task prioritization & time management
Exemplary organizational skills with attention to detail & accuracy
Experience with machine learning
Experience with data visualization tools
Experience writing complex SQL queries
Story telling
Ability to understand business use case and convert into data science parlance
Ability to explain model output to business and why should they trust in the model",4.5,"CIEL HR Services
4.5",Bengaluru,"Bengaluru, India",201 to 500 employees,2015,Company - Private,Staffing & Outsourcing,Business Services,₹1 to ₹5 billion (INR),-1
1078,Data Engineer,Data Engineer,3.6,"Bookmyshow
3.6",Mumbai,"Mumbai, India",1001 to 5000 employees,2007,Company - Private,Ticket Sales,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,-1
1079,Data Analyst,"Required Skills & Experience

We are looking for a Data Analyst Executive
Eligible Qualifications : B. Tech, BCA, M.Tech, MCA
Experience : 3-5 years, fresher’s can also be considered
Location of Job : Gurgaon/Connaught Place, New Delhi
Technicals Skills

Following technical skills are pre-requisite:
Well versed with Software development methodologies, such as SDLC (Software Development Life Cycle), DDLC (Document Development Life Cycle).
Database schema design and implementation
Should have worked in either of technologies Sql Query/ Tableau/ Excel (Macros)/ Access (Query) writing for data analytics.
For planning and coordinating activities, organizations remain in invariant communication with one another and the data transfer has to be performed efficiently and smoothly as possible.
He/ She should manage the execution of the technologies, help the businesses in utilizing the systems, and should be well versed with the basics of computer systems such as Networking, Installation of necessary software and hardware.
Ability to determine the interrelationships between solutions and requirements.
Ability to think analytically and should be a problem solver and logic building should be very strong.
Good interpersonal skills to form effective working relationships with people at all levels.
Excellent communication and presentation skills and strong written & oral English skills.
To know more about us visit us www.sspl.net.in or write to us at admin@sspl.net.in",-1,Substratal Solutions,Connaught Place,"New Delhi, India",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
1080,Artificial Intelligence Scientists,"Experience 2- 4 Years
Salary 4 LPA - 6 LPA
Job Location Chennai

Industry:
IT-Software / Software Services

Keywords:
Artificial Intelligence

About Job:
Must have Excellent knowledge in AI / Machine learning (Mandatory).
Machine learning frameworks like keras, tensor flow etc.
And also other big data tools like Hadoop etc, Must know R and python.
Good understanding in SDLC & Business cycle.",4.0,"Careerera
4.0",Chennai,"Wayland, MA",501 to 1000 employees,-1,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,-1
1081,Senior Data Engineer,"About Us

upGrad is an online education platform building the careers of tomorrow by offering the most industry-relevant programs in an immersive learning experience. Our mission is to create a new digital-first learning experience to deliver tangible career impact to individuals at scale. upGrad currently offers programs in Data Science, Machine Learning, Product Management, Digital Marketing, and Entrepreneurship, etc. upGrad is looking for people passionate about management and education to help design learning programs for working professionals to stay sharp and stay relevant and help build the careers of tomorrow.
upGrad was awarded the Best Tech for Education by IAMAI for 2018-19
upGrad was also ranked as one of the LinkedIn Top Startups 2018: The 25 most sought-after startups in India
upGrad was earlier selected as one of the top ten most innovative companies in India by FastCompany.
We were also covered by the Financial Times along with other disruptors in Ed-Tech
upGrad is the official education partner for Government of India - Startup India program
Our program with IIIT B has been ranked #1 program in the country in the domain of Artificial Intelligence and Machine Learning
About the Role

We are looking for a Data Engineer to help us scale the existing data infrastructure and in parallel work on building the next generation data platform for analytics at scale, machine learning infrastructure and data validation systems.
In this role, you will be responsible for communicating effectively with data consumers to fine-tune data platform systems (existing or new), taking ownership and delivering high performing systems and data pipelines, and helping the team scale them up, to endure ever growing traffic.
This is a growing team, which makes for many opportunities to be involved directly with product management, development, sales, and support teams. Everybody on the team is passionate about their work and we’re looking for similarly motivated “get stuff done” kind of people to join us!

Roles & Responsibilities
Engineer data pipelines (batch and real-time ) that aids in creation of data-driven products for our platform
Design, develop and maintain a robust and scalable data-warehouse and data lake
Work closely alongside Product managers and data-scientists to bring the various datasets together and cater to our business intelligence and analytics use-cases
Design and develop solutions using data science techniques ranging from statistics, algorithms to machine learning
Perform hands-on devops work to keep the Data platform secure and reliable
Skills Required
Bachelor's degree in Computer Science, Information Systems, or related engineering discipline
6 + years’ experience with ETL, Data Mining, Data Modeling, and working with large-scale datasets
6+ years’ experience with an object-oriented programming language such as Python, Scala, Java, etc
Extremely proficient in writing performant SQL working with large data volumes
Experience with map-reduce, Spark, Kafka, Presto, and the ecosystem.
Experience in building automated analytical systems utilizing large data sets.
Experience with designing, scaling and optimizing cloud based data warehouses (like AWS Redshift) and data lakes
Familiarity with AWS technologies preferred
Qualification – B.Tech/M.Tech/MCA(IT/Computer Science)

Years of Exp – 6-9",3.5,"upGrad Education Private Limited
3.5",Mumbai,"Mumbai, India",501 to 1000 employees,2015,Company - Private,Education Training Services,Education,₹1 to ₹5 billion (INR),"Udacity, General Assembly, Springboard"
1082,BBRC-Genomics-Associate Scientist,"JOB DESCRIPTION

Designation: Associate Scientist

Job Location: Bangalore

Department: Translational Medicine- Translational Sciences

About Syngene

Incorporated in 1993, Syngene International Ltd. is an innovation-focused global discovery, development and manufacturing organization providing integrated scientific services to the pharmaceutical, biotechnology, nutrition, animal health, consumer goods and specialty chemical industries around the world. Syngene’ s clientele includes world leaders such as Bristol-Myers Squibb, Baxter, Amgen, GSK, Merck KGaA and Herbalife. Its innovative culture is driven by the passion of its 4240- strong team of scientists who work with clients from around the world to solve their scientific problems, improve R&D productivity, speed up time to market and lower the cost of innovation .

Job Purpose:
To play a key role in TM-TS, develop an early-stage research strategy, initiate and lead discovery programs while managing ongoing programs in TM-TS. The role will work part of TMTS, and work with internal and external collaborators .

Key Responsibilities:
Experience in isolating DNA and RNA from blood, tissues and FFPE samples and cell lines. Experience with optimization of extraction protocols and for parameters like yield, input sample quantities and sample types is important.
Expertise in PCR, qPCR, cDNA/gDNA library preparation. Exposure to microarray techniques.
Proficiency in preparation of libraries for Next Generation Sequencing of transcriptome and genome, with significant experience in optimization of parameters like input RNA/DNA quantities and sample type
Experience with single cell RNA-seq will be plus.
Experience with various NGS protocols (DNA Amplicon based, hybrid capture based low input, degraded DNA and RNA samples e.g. FFPE samples.
Strong understanding of experimental design and statistical principles behind experimental design and differential gene expression. Experience with analysis of single cell RNA-sequencing data will be a plus

Educational Qualification:
M.Sc or M. Tech in Biotechnology, Molecular biology or Biological Sciences,

Technical/functional Skills:
DNA/ RNA Isolation, Expertise in PCR, qPCR, Experience in NGS protocols

Experience:
2 to 5 Years

Behavioral Skills:
A proactive team player.
Ensure completion of experiments and generate accurate and reproducible data from experiments.
Ability to work independently, prioritize tasks and work on multiple projects simultaneously with; comfortable working in a dynamic environment with changing requirements.
Good oral and written communication and presentation skills to work in a multi-disciplinary team
Equal Opportunity Employer:
It is the policy of Syngene to provide equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by applicable legislation or local law. In addition, Syngene will provide reasonable accommodations for qualified individuals with disabilities.",3.5,"Syngene
3.5",India,"BENGALURU, India",1001 to 5000 employees,1994,Unknown,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,₹500+ billion (INR),-1
1083,Applied Scientist 1,"Position Requirements:
Master's degree in Computer Science, Computer or Electrical Engineer, Mathematics, or a related field plus at least one year of experience in the job offered or related occupations of Software Engineer, Software Developer, or a related occupation. Employer will accept a Bachelor’s degree and five years of experience in the job offered or a related occupation as equivalent to the Master’s degree and one year of experience. One year of experience in the job offered or related occupation must involve designing and developing large-scale, multi-tiered, distributed software applications, tools, systems and services using Java, Object Oriented Design and Distributed Programming].

Familiarity with Ruby, Perl, JavaScript, AJAX, XML/XSLT, SOAP, SQL, Oracle/Berkeley databases, caching technologies, web protocols, Web services technologies a strong plus.
Solid understanding of Object-Oriented design and concepts
Experience developing software in a Unix/Linux environment
Excellent communication and analytical skills

Amazon Selling Partner Services team drives the Selling On Amazon business and develops solutions that enable millions of sellers around the world to sell on Amazon's Marketplaces. More than half of shipments for Amazon customers are generated from this business. The team is focused on building a technology platform that will support the explosive business growth in existing markets, streamline the business for Amazon and the Selling partners and launch business in new markets and establish a fair marketplace.

Our team is seeking engineers with broad technical skills to help us optimize how we synthesize massive amounts of data and complex business rules into mission critical financial information. As a member of this team you will employ object oriented techniques in Java, and DynamoB, PostGres and ElasticSearch skills to help us support Amazon's next generation of selling partner services. Along the way you'll gain and leverage a unique understanding of how Amazon.com works; from the numerous software systems that comprise the website's back-end, to the details of our business model, and the relationships we're establishing with an ever-growing network of selling partners who depend on Amazon.com to run their businesses.

The ideal candidate will draw upon exemplary analytical, critical thinking, and problem solving skills, and a passion for maintaining highly reliable, distributed systems which operate 24/7/365. Successful members of this team collaborate effectively with internal end-users, aggressive cross-functional software development teams, and technical support/sustaining engineering teams to solve problems and deliver successfully against high operational standards of system availability and reliability. We look for engineers who are excellent communicators, self-motivated, flexible, hardworking, and who like to have fun!

Position Responsibilities:
Participate in the design, development, implementation, testing and documentation of large-scale, multi-tiered, distributed software applications, tools, systems and services using [Java, Object Oriented Design and Distributed Programming]. Translate functional requirements into robust, scalable, supportable solutions that work well within the overall system architecture. Participate in the full development cycle, end-to-end, from design, implementation, and testing to documentation, delivery and maintenance. Produce comprehensive, usable software documentation. Evaluate and make decisions around the use of new or existing software products and tools.

Preferred Qualifications
Familiarity with Ruby, Perl, JavaScript, AJAX, XML/XSLT, SOAP, SQL, caching technologies, web protocols, Web services technologies a strong plus.
Solid understanding of Object-Oriented design and concepts
Experience developing software in a Unix/Linux environment
Excellent communication and analytical skills",-1,ADCI - Karnataka,Bengaluru,-1,-1,-1,-1,-1,-1,-1,-1
