,Company Name,Job Title,Salary
1133,"Numerator
4.0",Team Lead,₹266K - ₹288K
1134,"Numerator
4.0",Account Executive,₹29K - ₹31K
1135,"Numerator
4.0",Sr. Software Engineer,₹571K - ₹618K
1136,"Numerator
4.0",Human Resources Generalist,₹405K - ₹440K
1137,"Icertis
4.2",Software Analyst,"₹ 7,02,394"
1138,"Icertis
4.2",Software Analyst,"₹ 38,423/mo"
1139,"Icertis
4.2",Senior Software Engineer,"₹ 9,38,519"
1140,"Icertis
4.2",Intern,"₹ 14,729/mo"
1141,"Icertis
4.2",Director,"₹ 45,28,456"
1142,"Swiss Re
3.8",Senior Data Analyst,₹672K - ₹722K
1143,"Swiss Re
3.8",Assistant Vice President,"₹ 22,73,937"
1144,"Swiss Re
3.8",Technical Accountant,"₹ 5,77,316"
1145,"Swiss Re
3.8",Senior Actuarial Analyst,"₹ 13,25,054"
1146,"Swiss Re
3.8",Associate,"₹ 5,28,349"
1147,"MongoDB
4.6",Software Engineer,₹612K - ₹652K
1148,"MongoDB
4.6",Software Engineer,₹10K - ₹11K
1149,"MongoDB
4.6",Research Associate,₹591K - ₹643K
1150,"MongoDB
4.6",Talent Acquisition Specialist,₹761K - ₹820K
1151,"MongoDB
4.6",IP Support,₹54K - ₹58K
1152,"Blue Yonder
4.3",Senior Software Engineer,"₹ 14,45,514"
1153,"Blue Yonder
4.3",Software Engineer,"₹ 7,77,541"
1154,"Blue Yonder
4.3",Technical Architect,"₹ 19,01,932"
1155,"Blue Yonder
4.3",Senior Business Consultant,"₹ 16,59,559"
1156,"Blue Yonder
4.3",Project Manager,"₹ 25,96,806"
1157,"Careerera
4.0",Developer,₹32K - ₹35K
1158,"IBM
3.9",Data Engineer,"₹ 7,34,623"
1159,"IBM
3.9",Data Engineer,"₹ 28,476/mo"
1160,"IBM
3.9",Data Scientist/Software Engineer,₹30K - ₹107K
1161,"IBM
3.9",Associate Data Analytics Engineer,₹50K - ₹54K
1162,"IBM
3.9",Data Analytics Engineer,"₹1,239K - ₹1,346K"
1163,"Innoplexus
4.1",Data Scientist,"₹ 11,37,809"
1164,"Innoplexus
4.1",Software Engineer,"₹ 6,19,177"
1165,"Innoplexus
4.1",Software Developer,"₹ 11,21,775"
1166,"Innoplexus
4.1",Software Developer,"₹ 39,906/mo"
1167,"Innoplexus
4.1",Intern,"₹ 22,056/mo"
1168,"Crimson Interactive
3.2",Associate Research Editor,"₹ 25,294/mo"
1169,"Crimson Interactive
3.2",Manager,"₹ 1,01,731/mo"
1170,"Crimson Interactive
3.2",Project Coordinator,"₹ 3,57,095"
1171,"Crimson Interactive
3.2",Editor,"₹ 30,227/mo"
1172,"Crimson Interactive
3.2",Software Engineer,₹290K - ₹482K
1173,"Bloom Consulting Services
4.8",-1,-1
1174,"o9 Solutions, Inc.
3.2",Software Engineer,"₹ 9,58,654"
1175,"o9 Solutions, Inc.
3.2",Consultant,"₹ 7,80,294"
1176,"o9 Solutions, Inc.
3.2",Senior Consultant,"₹ 13,36,232"
1177,"o9 Solutions, Inc.
3.2",Solutions Architect,"₹ 16,72,822"
1178,"o9 Solutions, Inc.
3.2",Software Development Engineer,"₹974K - ₹1,117K"
1179,"Freshworks
4.3",Product Developer,"₹ 7,80,923"
1180,"Freshworks
4.3",Senior Software Engineer,"₹ 14,50,000"
1181,"Freshworks
4.3",Software Engineer,"₹ 7,71,998"
1182,"Freshworks
4.3",Product Manager,"₹ 28,78,542"
1183,"Freshworks
4.3",Business Development Executive,"₹ 6,60,983"
1184,"Kïdo
5.0",-1,-1
1185,"Neustar
3.7",Software Engineer,"₹ 11,26,616"
1186,"Neustar
3.7",Senior Software Engineer,"₹1,468K - ₹1,718K"
1187,"Neustar
3.7",Data Engineer,₹833K - ₹977K
1188,"Neustar
3.7",Senior Software Engineer,₹113K - ₹124K
1189,"Neustar
3.7",Associate Software Engineer,"₹1,629K - ₹1,761K"
1190,"Zynga
4.0",Software Engineer,"₹ 15,47,632"
1191,"Zynga
4.0",Senior Software Engineer,"₹ 20,62,483"
1192,"Zynga
4.0",Associate Software Engineer,"₹ 10,53,776"
1193,"Zynga
4.0",Product Manager,"₹ 29,24,514"
1194,"Zynga
4.0",Game Designer,"₹ 13,09,195"
1195,"Paytm
3.4",Data Analyst,₹19K - ₹21K
1196,"Paytm
3.4",Software Engineer,"₹ 11,10,241"
1197,"Paytm
3.4",Senior Software Engineer,"₹ 17,85,469"
1198,"Paytm
3.4",Product Manager,"₹ 22,55,948"
1199,"Paytm
3.4",Software Developer,"₹ 10,74,781"
1200,"Quantzig
4.7",Business Analyst,₹696K - ₹757K
1201,"Quantzig
4.7",Programmer Analyst,₹514K - ₹565K
1202,"Quantzig
4.7",Analytics Consultant,₹65K - ₹72K
1203,"MAC Group - India
4.2",-1,-1
1204,"Honeywell
3.8",Data Engineer,₹376K - ₹801K
1205,"Honeywell
3.8",Senior Engineer,"₹ 10,28,686"
1206,"Honeywell
3.8",Tech Lead,"₹ 16,14,797"
1207,"Honeywell
3.8",Senior Software Engineer,"₹ 10,53,776"
1208,"Honeywell
3.8",Engineer,"₹ 6,68,415"
1209,"IQVIA
3.6",Analyst,"₹ 5,69,398"
1210,"IQVIA
3.6",Software Engineer,"₹ 5,78,636"
1211,"IQVIA
3.6",Associate Consultant,"₹ 9,24,016"
1212,"IQVIA
3.6",Consultant,"₹ 10,48,661"
1213,"IQVIA
3.6",Drug Safety Associate,"₹ 22,532/mo"
1214,"IQVIA
3.6",Technology Specialist,"₹ 11,26,104"
1215,"IQVIA
3.6",Senior Analyst,"₹ 8,15,919"
1216,"IQVIA
3.6",Senior Technology Specialist,"₹ 16,37,728"
1217,"IQVIA
3.6",Financial Analyst,"₹ 3,71,425"
1218,"IQVIA
3.6",QA Specialist,"₹ 10,14,715"
1219,"Vitrana
4.9",Senior Software Engineer,₹856K - ₹937K
1220,"Vitrana
4.9",IPC,₹103K - ₹113K
1221,"Vitrana
4.9",Senior Software Developer,"₹1,014K - ₹1,090K"
1222,"Vitrana
4.9",QA Engineer,₹24K - ₹26K
1223,"Vitrana
4.9",Consulting Analyst,"₹2,000K - ₹2,146K"
1224,"The Data Team
4.2",Data Engineer,"₹643K - ₹1,060K"
1225,"The Data Team
4.2",Data Scientist,₹571K - ₹612K
1226,"The Data Team
4.2",Big Data Engineer,₹382K - ₹419K
1227,smart4talent,-1,-1
1228,"Lymbyc Solutions
3.5",Assistant Manager,"₹1,127K - ₹1,227K"
1229,"Lymbyc Solutions
3.5",Data Analyst,₹15K - ₹16K
1230,"Lymbyc Solutions
3.5",Research Associate,₹881K - ₹957K
1231,"Whizzystack
4.7",Intern,₹ 960 - ₹1K
1232,"Whizzystack
4.7",Human Resources Manager,₹48K - ₹52K
1233,"Dasceq
2.0",-1,-1
1234,"Doubtnut
3.7",Content Developer,₹17K - ₹18K
1235,"Doubtnut
3.7",Internship,₹19K - ₹20K
1236,"Doubtnut
3.7",Product Manager,"₹1,704K - ₹1,823K"
1237,"Doubtnut
3.7",Content Writer,₹19K - ₹21K
1238,"Doubtnut
3.7",Subject Matter Expert,₹19K - ₹21K
1239,"Walmart
3.3",Software Engineer,"₹ 13,95,403"
1240,"Walmart
3.3",Intern,"₹ 35,222/mo"
1241,"Walmart
3.3",Senior Software Engineer,"₹ 27,68,664"
1242,"Walmart
3.3",Software Developer,"₹ 13,54,855"
1243,"Walmart
3.3",Software Engineer-III,"₹ 20,86,707"
1244,Britive,-1,-1
1245,"Replicon
4.3",Customer Success Manager,"₹ 16,09,795"
1246,"Replicon
4.3",Product Support Associate,"₹ 5,98,221"
1247,"Replicon
4.3",Software Engineer,₹778K - ₹871K
1248,"Replicon
4.3",QA Engineer,₹557K - ₹759K
1249,"Replicon
4.3",Intranet Content Manager,₹487K - ₹572K
1250,"Esper
4.7",Business Development Manager,"₹1,245K - ₹1,331K"
1251,"Esper
4.7",Technical Product Manager,"₹1,660K - ₹1,776K"
1252,"Esper
4.7",Android Framework Engineer,"₹1,347K - ₹1,452K"
1253,Amantya Technologies,-1,-1
1254,"Novotree Minds Consulting Private Limited
5.0",Senior Consultant,₹145K - ₹158K
1255,"ICL Systems
4.7",-1,-1
1256,"Silicon Labs
4.5",-1,-1
1257,Inference Labs,-1,-1
1258,"SigTuple
2.8",Software Engineer,"₹ 14,15,408"
1259,"SigTuple
2.8",Senior Software Engineer,"₹2,377K - ₹2,540K"
1260,"SigTuple
2.8",Engineer,"₹1,338K - ₹1,457K"
1261,"SigTuple
2.8",Product Manager,"₹1,629K - ₹1,783K"
1262,"SigTuple
2.8",Operations Manager,"₹2,325K - ₹2,496K"
1263,"Zycus
3.3",Software Engineer,"₹ 5,33,368"
1264,"Zycus
3.3",Procurement Analyst,"₹ 4,20,678"
1265,"Zycus
3.3",Associate Software Engineer,"₹ 4,69,560"
1266,"Zycus
3.3",Software Engineer,"₹ 39,618/mo"
1267,"Zycus
3.3",Associate Test Lead,"₹ 6,37,406"
1268,CareerXperts,-1,-1
1269,"Ericsson-Worldwide
3.9",Network Engineer,"₹ 4,77,984"
1270,"Ericsson-Worldwide
3.9",Software Engineer,"₹ 6,40,278"
1271,"Ericsson-Worldwide
3.9",Senior Software Engineer,"₹ 10,70,244"
1272,"Ericsson-Worldwide
3.9",Solution Integrator,"₹ 6,74,772"
1273,"Ericsson-Worldwide
3.9",Engineer,"₹ 5,22,273"
1274,"TO THE NEW
4.2",Software Engineer,"₹ 4,79,299"
1275,"TO THE NEW
4.2",Senior Software Engineer,"₹ 9,27,001"
1276,"TO THE NEW
4.2",Software Engineer,"₹ 32,931/mo"
1277,"TO THE NEW
4.2",Software Developer,"₹ 3,95,909"
1278,"TO THE NEW
4.2",Senior Software Engineer,"₹ 61,434/mo"
1279,"Alcon
3.6",IT Analyst,"₹ 11,25,283"
1280,"Alcon
3.6",Senior Analyst,"₹1,208K - ₹1,777K"
1281,"Alcon
3.6",Medical Sales Representative,₹17K - ₹39K
1282,"Alcon
3.6",Manager,"₹1,667K - ₹1,831K"
1283,"Alcon
3.6",Senior Associate,₹646K - ₹692K
1284,"Harjai Computers
4.4",Software Engineer,₹25K - ₹30K
1285,"Harjai Computers
4.4",Software Developer,₹29K - ₹61K
1286,"Harjai Computers
4.4",Technical Recruiter,₹302K - ₹401K
1287,"Harjai Computers
4.4",Software Engineer,₹708K - ₹766K
1288,"Harjai Computers
4.4",Software Developer,₹468K - ₹508K
1289,"Autodesk
4.0",Senior Software Engineer,"₹ 16,55,858"
1290,"Autodesk
4.0",Intern,"₹ 28,190/mo"
1291,"Autodesk
4.0",Software Development,"₹ 24,830/mo"
1292,"Autodesk
4.0",Software Engineer,"₹115K - ₹1,274K"
1293,"Autodesk
4.0",Software Developer,"₹1,250K - ₹1,631K"
1294,"Nanobi Data & Analytics
3.0",Software Engineer,"₹ 3,53,494"
1295,"Nanobi Data & Analytics
3.0",Software Engineer,₹14K - ₹15K
1296,"Nanobi Data & Analytics
3.0",Senior Software Engineer,₹563K - ₹614K
1297,"Nanobi Data & Analytics
3.0",Analyst,₹281K - ₹304K
1298,"Nanobi Data & Analytics
3.0",Engineer,₹693K - ₹747K
1299,"CIEL HR Services
4.5",Assistant Manager,"₹ 14,819/mo"
1300,"CIEL HR Services
4.5",Consultant,₹28K - ₹30K
1301,"CIEL HR Services
4.5",Human Resources Manager,₹16K - ₹17K
1302,"CIEL HR Services
4.5",Systems Administrator,₹578K - ₹626K
1303,"CIEL HR Services
4.5",General Manager,"₹1,432K - ₹1,550K"
1304,"Google
4.4",Software Engineer,"₹ 15,23,681"
1305,"Google
4.4",Software Engineer,"₹ 69,154/mo"
1306,"Google
4.4",Senior Software Engineer,"₹ 31,80,723"
1307,"Google
4.4",Intern,"₹ 38,042/mo"
1308,"Google
4.4",Campaign Manager,"₹ 13,18,432"
1309,"Cervello Inc
4.1",Analyst,₹34K - ₹38K
1310,"Cervello Inc
4.1",Consultant,₹666K - ₹722K
1311,"Cervello Inc
4.1",Project Manager,₹169K - ₹185K
1312,"Cervello Inc
4.1",Project Manager,"₹1,637K - ₹1,770K"
1313,"Cervello Inc
4.1",Trainee Analyst,₹16K - ₹17K
1314,"Cerner
3.6",Software Engineer,"₹ 6,60,262"
1315,"Cerner
3.6",Senior Software Engineer,"₹ 10,12,613"
1316,"Cerner
3.6",Software Engineer,"₹ 49,396/mo"
1317,"Cerner
3.6",Systems Engineer,"₹ 6,82,508"
1318,"Cerner
3.6",Test Analyst,"₹ 6,35,759"
1319,"Genius Consultants
2.9",Senior Executive,₹11K - ₹125K
1320,"Genius Consultants
2.9",Front Desk Receptionist,₹24K - ₹26K
1321,"Genius Consultants
2.9",Assistant Manager,₹48K - ₹53K
1322,"Genius Consultants
2.9",Consultant,₹28K - ₹31K
1323,"Genius Consultants
2.9",Business Analyst,₹27K - ₹29K
1324,"Sellcraft Global Solutions Private Limited
3.5",Systems Administrator,"₹503K - ₹1,030K"
1325,"Sellcraft Global Solutions Private Limited
3.5",Software Engineer,₹235K - ₹257K
1326,"Sellcraft Global Solutions Private Limited
3.5",Software Developer,₹19K - ₹20K
1327,"Sellcraft Global Solutions Private Limited
3.5",Developer,₹14K - ₹16K
1328,"Sellcraft Global Solutions Private Limited
3.5",Recruiter,₹290K - ₹313K
1329,Futurious Technologies,-1,-1
1330,"Tredence
3.5",Analytics Consultant,"₹ 14,99,437"
1331,"Tredence
3.5",Business Analyst,"₹ 6,73,211"
1332,"Tredence
3.5",Senior Business Analyst,"₹ 9,49,943"
1333,"Tredence
3.5",Business Analyst,"₹ 47,331/mo"
1334,"Tredence
3.5",Software Engineer,"₹ 6,99,746"
1335,"Unacademy
4.2",Educator,"₹ 25,395/mo"
1336,"Unacademy
4.2",Associate Product Manager,"₹1,183K - ₹1,306K"
1337,"Unacademy
4.2",IPKM,₹10K - ₹273K
1338,"Unacademy
4.2",Learner Relationship Manager,₹474K - ₹578K
1339,"Unacademy
4.2",Associate Category Lead,₹431K - ₹639K
1340,LoanXpress,-1,-1
1341,"Reliance Jio Infocomm Limited
3.6",Data Science Manager,"₹1,811K - ₹1,992K"
1342,"Reliance Jio Infocomm Limited
3.6",Assistant Manager,"₹ 5,02,124"
1343,"Reliance Jio Infocomm Limited
3.6",Deputy Manager,"₹ 6,66,007"
1344,"Reliance Jio Infocomm Limited
3.6",Manager,"₹ 13,34,980"
1345,"Reliance Jio Infocomm Limited
3.6",Senior Manager,"₹ 20,39,796"
1346,"Morgan Stanley
3.8",Data Engineer,₹853K - ₹920K
1347,"Morgan Stanley
3.8",Manager,"₹ 18,06,203"
1348,"Morgan Stanley
3.8",Senior Associate,"₹ 15,41,019"
1349,"Morgan Stanley
3.8",Senior Manager,"₹ 24,54,819"
1350,"Morgan Stanley
3.8",Associate,"₹ 8,10,090"
1351,"Sage IT India
3.3",Business Development Manager,₹56K - ₹61K
1352,"Sage IT India
3.3",Digital Marketing Executive,₹13K - ₹14K
1353,"Sage IT India
3.3",Senior Technical Recruiter,₹23K - ₹26K
1354,"Sage IT India
3.3",Human Resources Recruiter,₹10K - ₹10K
1355,"Sage IT India
3.3",Tibco Developer,₹29K - ₹31K
1356,"General Mills Services, Inc.",-1,-1
1357,"Applied Data Finance
4.5",Data Scientist,"₹ 7,85,542"
1358,"Applied Data Finance
4.5",Software Engineer,₹378K - ₹412K
1359,"Applied Data Finance
4.5",Software Developer,₹739K - ₹799K
1360,"Applied Data Finance
4.5",Assistant Manager,₹16K - ₹17K
1361,"Applied Data Finance
4.5",Software Test Engineer,₹333K - ₹359K
1362,"Amazon
4.2",Data Analyst,"₹ 5,89,157"
1363,"Amazon
4.2",Data Analyst,₹27K - ₹29K
1364,"Amazon
4.2",Senior Data Analyst,₹415K - ₹671K
1365,"Amazon
4.2",Cs Data Analyst,₹323K - ₹356K
1366,"Amazon
4.2",Business Data Analyst,₹475K - ₹514K
1367,"Engineering manufacturing company
3.5",-1,-1
1368,"Happiest Minds Technologies
4.1",Senior Data Scientist,"₹1,631K - ₹3,255K"
1369,"Happiest Minds Technologies
4.1",Senior Lead Data Scientist,"₹1,672K - ₹1,811K"
1370,"Happiest Minds Technologies
4.1",Senior Software Engineer,"₹ 7,38,019"
1371,"Happiest Minds Technologies
4.1",Module Lead,"₹ 11,48,159"
1372,"Happiest Minds Technologies
4.1",Software Engineer,"₹ 4,22,852"
1373,Dotbits,-1,-1
1374,"Infometry Inc.
3.9",BI Developer,₹363K - ₹784K
1375,"Infometry Inc.
3.9",Software Developer,₹897K - ₹964K
1376,"Infometry Inc.
3.9",IPC,₹894K - ₹965K
1377,"Infometry Inc.
3.9",Java Developer,₹351K - ₹379K
1378,"Infometry Inc.
3.9",ETL Developer,₹435K - ₹475K
1379,"Ultria
4.0",Software Engineer,₹479K - ₹516K
1380,"Ultria
4.0",Business Consultant,₹311K - ₹336K
1381,"Ultria
4.0",Presales Engineer,₹568K - ₹612K
1382,"Ultria
4.0",Master Data Analyst,₹402K - ₹434K
1383,"Ultria
4.0",Associate Analyst - Implementation And Quality Assurance,₹335K - ₹367K
1384,"eInvenSys
5.0",Software Developer,₹24K - ₹26K
1385,"DTCC
3.4",Software Engineer,₹750K - ₹810K
1386,"DTCC
3.4",Senior Software Engineer,₹88K - ₹95K
1387,"DTCC
3.4",Senior Software Engineer,"₹1,609K - ₹1,738K"
1388,"DTCC
3.4",Lead Engineer,"₹2,166K - ₹2,330K"
1389,"DTCC
3.4",Java Developer,₹468K - ₹506K
1390,"Inkers
4.1",Intern,₹28K - ₹30K
1391,"Inkers
4.1",Internship,₹28K - ₹30K
1392,"Inkers
4.1",Machine Learning,₹26K - ₹28K
1393,"Inkers
4.1",Embedded,₹26K - ₹28K
1394,"Insigno Quipment
2.5",Software Engineer,"₹ 6,02,297"
1395,"Insigno Quipment
2.5",Software Engineer,₹15K - ₹34K
1396,"Insigno Quipment
2.5",Senior Software Engineer,₹705K - ₹858K
1397,"Insigno Quipment
2.5",Technical Lead,₹60K - ₹65K
1398,"Insigno Quipment
2.5",QA Engineer,₹284K - ₹311K
1399,"VentureWise
2.6",-1,-1
1400,"Twilio
3.9",-1,-1
1401,"Société Générale
3.5",Senior Software Engineer,"₹ 11,16,822"
1402,"Société Générale
3.5",Software Engineer,"₹ 5,92,542"
1403,"Société Générale
3.5",Business Analyst,"₹ 12,62,054"
1404,"Société Générale
3.5",Senior Business Analyst,"₹ 17,05,453"
1405,"Société Générale
3.5",Process Executive,"₹ 4,51,132"
1406,"Roljobs Technology Services Pvt Ltd
3.7",Human Resources Recruiter,"₹ 17,782/mo"
1407,"Roljobs Technology Services Pvt Ltd
3.7",Senior Recruiter,"₹ 18,136/mo"
1408,"Roljobs Technology Services Pvt Ltd
3.7",Human Resources Recruiter,"₹ 2,42,724"
1409,"Roljobs Technology Services Pvt Ltd
3.7",Recruiter,₹208K - ₹485K
1410,"Roljobs Technology Services Pvt Ltd
3.7",Recruiter,₹11K - ₹15K
1411,"Indegene
3.6",Data Analyst,"₹ 7,97,627"
1412,"Indegene
3.6",Associate Scientific Writer,"₹ 5,14,896"
1413,"Indegene
3.6",Software Engineer,"₹ 5,02,007"
1414,"Indegene
3.6",Senior Associate,"₹ 8,18,617"
1415,"Indegene
3.6",Web Developer,"₹ 5,08,071"
1416,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
1417,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
1418,"Amazon
4.2",Software Development Engineer,"₹ 43,792/mo"
1419,"Amazon
4.2",SDE1,"₹ 13,90,317"
1420,"Amazon
4.2",Customer Service Associate,"₹ 2,42,000"
1421,"Hewlett Packard Enterprise
4.2",Software Engineer,"₹ 7,85,868"
1422,"Hewlett Packard Enterprise
4.2",Technical Solutions Consultant,"₹ 6,77,428"
1423,"Hewlett Packard Enterprise
4.2",Software Developer,"₹ 4,79,837"
1424,"Hewlett Packard Enterprise
4.2",Senior Software Engineer,"₹ 12,49,955"
1425,"Hewlett Packard Enterprise
4.2",Technology Consultant,"₹ 5,69,171"
1426,"Ericsson-Worldwide
3.9",Network Engineer,"₹ 4,77,984"
1427,"Ericsson-Worldwide
3.9",Software Engineer,"₹ 6,40,278"
1428,"Ericsson-Worldwide
3.9",Senior Software Engineer,"₹ 10,70,244"
1429,"Ericsson-Worldwide
3.9",Solution Integrator,"₹ 6,74,772"
1430,"Ericsson-Worldwide
3.9",Engineer,"₹ 5,22,273"
1431,"ALGOANALYTICS
4.3",Data Scientist,"₹ 79,763/mo"
1432,"ALGOANALYTICS
4.3",Associate Data Scientist,₹28K - ₹41K
1433,"ALGOANALYTICS
4.3",Software Engineer,₹20K - ₹22K
1434,"ALGOANALYTICS
4.3",Data Scientist,₹437K - ₹469K
1435,"ALGOANALYTICS
4.3",Associate Data Scientist,₹358K - ₹385K
1436,"ISO
4.3",-1,-1
1437,"Molecular Connections
2.9",Scientific Analyst,"₹ 17,484/mo"
1438,"Molecular Connections
2.9",Senior Scientific Analyst,"₹ 29,325/mo"
1439,"Molecular Connections
2.9",Scientific Analyst,"₹ 3,85,950"
1440,"Molecular Connections
2.9",Software Engineer,₹27K - ₹36K
1441,"Molecular Connections
2.9",Principal Scientific Analyst,₹37K - ₹42K
1442,"Pratiti Technologies
4.1",Software Engineer,"₹ 9,38,519"
1443,"Pratiti Technologies
4.1",Software Engineer,₹33K - ₹35K
1444,"Pratiti Technologies
4.1",Senior Software Engineer,"₹1,251K - ₹1,353K"
1445,"Pratiti Technologies
4.1",Senior Engineer,"₹1,588K - ₹1,708K"
1446,"Pratiti Technologies
4.1",IPT Lead,"₹1,956K - ₹2,127K"
1447,"TheMathCompany
4.2",Analyst,"₹ 6,03,794"
1448,"TheMathCompany
4.2",Associate,"₹ 9,00,665"
1449,"TheMathCompany
4.2",Partner,"₹1,946K - ₹2,380K"
1450,"TheMathCompany
4.2",Associate,₹26K - ₹29K
1451,"TheMathCompany
4.2",Analyst,₹17K - ₹19K
1452,"Honeywell
3.8",Senior Engineer,"₹ 10,28,686"
1453,"Honeywell
3.8",Tech Lead,"₹ 16,14,797"
1454,"Honeywell
3.8",Senior Software Engineer,"₹ 10,53,776"
1455,"Honeywell
3.8",Engineer,"₹ 6,68,415"
1456,"Honeywell
3.8",Software Engineer,"₹ 6,95,749"
1457,"Grid Logic Software Private Limited
4.7",Key Account Manager,₹678K - ₹729K
1458,"Grid Logic Software Private Limited
4.7",Software,₹2K - ₹2K
1459,"Grid Logic Software Private Limited
4.7",Process Developer-II,₹227K - ₹246K
1460,"Insurance Services Office
3.4",-1,-1
1461,"Clustr
4.5",Software Engineer,"₹ 1,07,613/mo"
1462,"Clustr
4.5",Software Engineer,₹54K - ₹58K
1463,"Clustr
4.5",Manager,"₹1,124K - ₹1,218K"
1464,"Clustr
4.5",Senior Staff Software Engineer,₹379K - ₹414K
1465,"Clustr
4.5",SDEII,"₹1,318K - ₹1,442K"
1466,"PwC
3.8",Consultant,"₹ 8,37,509"
1467,"PwC
3.8",Senior Consultant,"₹ 14,94,054"
1468,"PwC
3.8",Associate,"₹ 8,20,345"
1469,"PwC
3.8",Manager,"₹ 21,05,841"
1470,"PwC
3.8",Senior Associate,"₹ 9,70,828"
1471,"Kimberly-Clark
3.9",Manager,₹164K - ₹177K
1472,"Kimberly-Clark
3.9",Associate,₹416K - ₹457K
1473,"Kimberly-Clark
3.9",Management Trainee,₹30K - ₹33K
1474,"Kimberly-Clark
3.9",Executive,₹12K - ₹13K
1475,"Kimberly-Clark
3.9",Sales Manager,₹807K - ₹868K
1476,"Agnik
4.8",-1,-1
1477,"Astegic
4.1",Data Analyst,₹38K - ₹41K
1478,"Astegic
4.1",Data Analyst,₹513K - ₹556K
1479,"Astegic
4.1",Research Analyst,"₹ 15,483/mo"
1480,"Astegic
4.1",IP Network Architect,₹15K - ₹17K
1481,"Astegic
4.1",Software Engineer,₹453K - ₹485K
1482,"Google
4.4",Data Engineer,"₹945K - ₹1,308K"
1483,"Google
4.4",Software Engineer,"₹ 15,23,681"
1484,"Google
4.4",Software Engineer,"₹ 69,154/mo"
1485,"Google
4.4",Senior Software Engineer,"₹ 31,80,723"
1486,"Google
4.4",Intern,"₹ 38,042/mo"
1487,"Q-Dat IT Solutions
5.0",Network And Computer Systems Administrator,₹11K - ₹12K
1488,"GO-JEK
4.0",Product Engineer,"₹ 22,27,749"
1489,"GO-JEK
4.0",Software Engineer,"₹ 20,50,862"
1490,"GO-JEK
4.0",Intern,"₹ 32,189/mo"
1491,"GO-JEK
4.0",Data Scientist,"₹ 21,45,187"
1492,"GO-JEK
4.0",Product Engineer,₹56K - ₹189K
1493,"Blackstraw
4.6",Data Scientist,"₹1,422K - ₹1,557K"
1494,"Blackstraw
4.6",Python Developer,₹29K - ₹31K
1495,"Blackstraw
4.6",QA Automation Engineer,₹25K - ₹27K
1496,"Blackstraw
4.6",Commercial Truck Driver,"₹2,625K - ₹2,845K"
1497,"Blackstraw
4.6",Senior Artificial Intelligence Engineer,"₹1,002K - ₹1,087K"
1498,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
1499,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
1500,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
1501,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
1502,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
1503,"ZoomRx
4.2",Associate,"₹ 5,95,066"
1504,"ZoomRx
4.2",Associate Consultant,"₹ 10,48,661"
1505,"ZoomRx
4.2",Business Associate,"₹ 7,24,471"
1506,"ZoomRx
4.2",Business Analyst,"₹ 6,13,193"
1507,"ZoomRx
4.2",Software Development Engineer,"₹ 5,86,795"
1508,"f5
3.8",Software Engineer-1,"₹ 12,00,903"
1509,"f5
3.8",Software Engineer-III,"₹ 23,36,311"
1510,"f5
3.8",Software Engineer,"₹1,148K - ₹1,238K"
1511,"f5
3.8",Senior Software Engineer,"₹2,416K - ₹2,595K"
1512,"f5
3.8",Network Engineer,₹14K - ₹15K
1513,"Symphony SUMMIT
3.8",Software Engineer,₹432K - ₹464K
1514,"Symphony SUMMIT
3.8",Software Engineer,₹48K - ₹51K
1515,"Symphony SUMMIT
3.8",Senior Software Engineer,"₹980K - ₹1,060K"
1516,"Symphony SUMMIT
3.8",Manager,"₹1,092K - ₹1,174K"
1517,"Symphony SUMMIT
3.8",Internship,₹12K - ₹13K
1518,"Synopsys
4.1",Senior R&D Engineer II,"₹ 26,83,599"
1519,"Synopsys
4.1",Applications Engineer,"₹ 12,24,731"
1520,"Synopsys
4.1",Senior R&D Engineer I,"₹ 19,80,221"
1521,"Synopsys
4.1",R&D Engineer II,"₹ 13,78,352"
1522,"Synopsys
4.1",Intern,"₹ 31,111/mo"
1523,Novacom Technologies,-1,-1
1524,"The Edge Asia
4.0",Consultant,"₹1,100K - ₹1,203K"
1525,"Pluto7
3.9",Data Scientist,₹43K - ₹47K
1526,"Pluto7
3.9",Machine Learning Engineer,₹35K - ₹38K
1527,"Pluto7
3.9",Head Of Sales And Marketing,₹138K - ₹150K
1528,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
1529,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
1530,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
1531,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
1532,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
1533,"Calypso Technology
3.5",Software Engineer,"₹ 11,92,341"
1534,"Calypso Technology
3.5",Associate Software Engineer,"₹ 8,07,441"
1535,"Calypso Technology
3.5",Business Analyst,"₹1,548K - ₹2,136K"
1536,"Calypso Technology
3.5",QA Analyst,"₹1,243K - ₹1,342K"
1537,"Calypso Technology
3.5",Senior Software Engineer,"₹1,153K - ₹1,256K"
