,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
345,Temporary Helpdesk Team Lead,"When everything's connected, how we connect is everything… and we'd like to connect with you too! We are looking for you to help us deliver exceptional customer experiences as a Temporary Helpdesk Team Lead.

At TTEC, we help global brands provide a great experience to their customers, build customer loyalty, and grow their business. We were founded on one guiding principle: customer experiences that are simple, inspired, and more human deliver lasting value for everyone. Your role brings that principle to life.

TTEC, a 50,000 employee, global customer experience pioneer, is opening a new information technology and data science center of excellence in Hyderabad where you'll have the opportunity to get in on the groundfloor of this expansion.

As a technologist, we know you're in high demand. And we know it's important you find the right fit for your future. Have ideas you want to contribute? We're listening. Looking for exposure to different clients, different technologies? It's what we do. Want to make an impact on the future? We're innovating every day. Teamwork key? You'll have the opportunity to work on global projects with a knowledge-thirsty, international team. Join our inclusive IT team and you'll help create meaningful employee experiences that drive memorable customer experiences.

What you’ll be doing:

The Temporary Helpdesk Team Lead is responsible for assisting in prioritizing work, mentoring team members, managing escalated/challenging service scenarios, as well as - documenting in detail; all issues/service requests from end users, including the call description, course of action taken to investigate the problem and the final problem resolution. This is a Temporary position estimated at approximately 90 days.

What we’re looking for:
Handles inbound phone calls and logging tickets in the ticketing system
Manages emails and web based ticket queues
Analyst is expected to take ownership of emails that arrive in the team mailbox and reply to the sender with a status of the issue
Web based ticket are submitted for non-critical requests/problems, and the analyst is expected to resolve the issue or escalate it to the appropriate team for resolution
Administers conference bridges during major outages
Document progress of resolving the issue and results of testing fixes
What skills you’ll need:
BA/BS degree or equivalent experience
Desktop support/troubleshooting
Understanding of basic network connectivity and troubleshooting
Understanding of MS Outlook client configuration with Exchange a plus
Ability to multitask in a highly stressful environment
Experience in a call center environment a plus
As this position will be home-based until the health situation normalizes, candidates must have internet speed of 15 Mbps or greater


Employment Requirements: TTEC requires all employees hired in the India to successfully pass a background check including employment credentials, education, permanent and current address verification and if applicable, immigration and work permit documentation as a condition of employment. Depending on location and client program, a drug test may also be required as a condition of employment. TTEC is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or protected veteran status. You will be asked to share with TTEC as well as its representatives, all such personal information that it may require to conduct such background verification and also agree to TTEC and its representatives collecting and storing such personal information and transferring the same, whether in India or abroad.",3.4,"TTEC
3.4",Hyderabad,"Englewood, CO",10000+ employees,1982,Company - Public,Staffing & Outsourcing,Business Services,₹100 to ₹500 billion (INR),"Teleperformance, TaskUs, Convergys"
346,Machine Learning Engineer,"We are looking for highly motivated Machine Learning Engineer who can help us to generate usefule insights from hightly volatiled data of Finance, Healthcare, Real Estate etc. One should be quick learner to build machine-learning solutions to communicate with complex data to make future decisions.

Responsibilities
Work closely with experienced machine learning engineers on detailed requirements and implementation of end-to-end solutions in production.
Conduct hands-on data analysis of complex data, build large-scale machine-learning models and pipelines.
Establish scalable, efficient, automated processes for large-scale data analysis, machine-learning model development, model validation and deployments.
Skills and Experience
M.S. or Bachelor in Computer Science, Machine Learning, Statistics, Applied Mathematics or related discipline
Should be aware with Python, Tensorflow, Pandas, Numpy, Matplotlib or other machine learning tools
Education in computation or other applied mathematics is a big plus
Good communication skills and ability to work with a team
Domain knowledge of Finance, Healthcare, Retail or Real Estate is also a plus.
Are you ready ?

What are you waiting for, if above mentioned job details match to skills, send us your updated resume at hello@crossml.com",-1,CrossML,Chandigarh,-1,-1,-1,-1,-1,-1,-1,-1
347,Data Analyst,"Posted: May 15, 2020
Weekly Hours: 40
Role Number:
200170317
Imagine what you could do here. At Apple, new ideas have a way of becoming extraordinary products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish.
The people here at Apple don’t just create products — they create the kind of wonder that’s revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it.
It takes deeply dedicated, intelligent and hard-working individuals to maintain and exceed the high expectations for the exciting iPhone brand at Apple. The iPhone Operations team is seeking a Sr. Data Analytics Lead to take on the responsibility of improving superior quality and manufacturing goals through statistics, analytics, modeling, and business intelligence tools.
Key Qualifications
he role includes the following main duties:
Employ statistical techniques with big data initiatives and tools to drive major operational business decisions.
Answer complex questions through data, analysis, and clearly communicate findings to multi-functional teams for direction.
Influence repair processes and fraud detection improvements by scripting analysis on very high volumes of data at a commodity and parametric level.
Seek opportunities to improve data collection, reporting and consumption based on business needs.
Regularly collaborate with internal and external information technology teams on resolving data issues, as well as mitigation plans to avoid errors in the future.
Participate in strategic capital systems planning. Required Experience:
Excellent analytical skills, advanced level of statistics with the ability to identify and predict trends and anomalies.
You should have expertise, aptitude or prior background understanding complex data sets to be able to translate to: product testing, parametric big data, manufacturing, robotics and capital equipment.
Creative and innovative ideas to select and configure appropriate technologies and programming languages required to ensure successful business impact.
Experience in data mining very large data sets, high proficiency in SQL (Teradata, Oracle, or MySQL or other RDBMS.)
Experience in Hadoop, Hive, HDFS, Spark, AWS Redshift, Presto, and other distributed processing systems preferred.
You will have superb software development skills with proficiency in Python, R and libraries such as (scikit- learn, scipy, R, NetworkX, Spacy, and NLTK).
Data visualization experience with tools such as: Tableau, JMP, R creating dashboards and presenting data through reports.
Proven ability to handle various tasks concurrently and in a timely manner, including large, complex projects.
Effective presentation skills and be able to explain complex data and charts in a concise manner to large audiences.
Superb communication skills, both verbal and written.
Prior experience in Manufacturing, Test, and Consumer Electronics is a plus
Description
The Data Analyst utilizes data, infrastructure and intelligence tools to tackle interesting problems every day. You will be tasked with finding insights from data that will improve product operations, quality, and manufacturing efficiencies by understanding the variables impacting yield. You will drive strategic initiatives for better data collection and reporting, ensure data integrity across multiple data sources, and reduce analysis time through automation and creative solutions.
You will present data to peers, managers, directors, and VPs; and highlight data patterns that could be useful for making business decisions. You will work closely with a variety of lines of business: Operations, Test Engineering, Quality, Engineering, Product Development, Customer Service, Supplier Quality, Global Supply Managers, Suppliers, Contract Manufacturers, Repair, Fraud Detection, Business Intelligence and IT teams.
You will take data from disparate sources, apply statistical modeling, analyze and interpret its specific meaning, and clearly convey the significance of the assessment, tailored to individual teams, as well as the business as a whole.
The position requires a software programming skill set (preferably python), utilization of statistical techniques, experience understanding data integrity, and implementing automated solutions. You will need to have a grasp of relational database management systems, design, and structured query language (SQL).
Education & Experience
Master of Machine Learning, Data Science, Statistics, Operations Research or related fields with 5+ years’ experience applying machine learning techniques to real business problems.",4.7,"Apple
4.7",Bengaluru,"Cupertino, CA",10000+ employees,1976,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Google, Microsoft, Samsung Electronics"
348,Senior Data Analyst,"Position Purpose & Summary:

Cargill Transportation & Logistics (CTL) develops world-class transportation & logistics capabilities for our customers around the world. We accomplish this by leveraging and optimizing processes, data, and technology innovation to partner with customers, driving mutual growth and profitability. We consist of more than 1,400 professionals in Global Operations, individual Business Units, and Mode Teams including Rail & Barge, Container Freight, Truck, Storage, and Real Estate.

The CTL Data & Analytics Team drives the digitization, data governance, analysis, and expression of everything Cargill ships, receives, or stores around the world. We are adding a quantitatively talented professional to our team. The strongest candidate will have the opportunity to work with a global team of highly qualified professionals while making great things happen for our global CTL team using cutting edge big data technology. We look forward to meeting you if youre insatiably curious, creative, driven, quantitatively talented, and enjoy working with people in a fast-paced, hands-on workplace.

Principal Accountabilities:

40%:
Build strong partnerships within our business, monitor pertinent market conditions, and provide periodic executive summaries that enhance our market view with quantitative facts from a global intermodal perspective.
Perform ad-hoc / discovery analytics with an emphasis on identification of insightful facts and potential causal relationships e.g. seasonal impact on capacity demand, macroeconomic indicators, and other market factors.
Seize opportunities to rapidly build prototype models to test theories.
Express findings for business partners pro-actively at an appropriate level of detail to quantitatively enhance our forward market view and inform contract negotiation.
Differentiate between useful one-time analytic products and those that should be repeated via automation.


30%:
Investigate our business and constantly seek opportunities to drive digitization and analytic innovation.
Propose and execute opportunities to drive digitization and quantitative innovation and insight.
Partner with CTL Analytics teammates and Cargill Global IT to ingest required data into our Hadoop cluster.
Leverage quantitative skills to analyze data and express highly interpretable business insight.


20% - Finalisation of the shipment execution:
Promote repeatable analytic products to teammates and IT to coordinate reliable high-quality product delivery via automation technology.
Coordinate with teammates and business stakeholders to establish transparent quality indicators for model data, integrity, and reliability.


10% - Other adhoc task:
Provide and maintain deep subject matter expertise in at least one key skillset.
Teach / help teammates and business partners up their analytics game whenever possible to promote a high performing team culture of learning.
Tirelessly focus on learning new skills and perspectives.
Required Education & Experience:
Bachelors Degree in a quantitative subject e.g. business, finance, economics, mathematics, engineering, or physical science.
5+ Years of experience working in a business environment
3+ years of experience performing exploratory and summary analytics
3+ years of experience using specialized tools and / or programming languages for batch and ad-hoc data analysis
3+ years of experience implementing traditional data Extract, Transform, and Load (ETL) processes
3+ years of experience querying database management systems
Experience creating and tuning predictive models
Must possess deep subject matter expertise in at least one key area e.g. Machine Learning, Big Data, Mathematics, Statistics, Programming, Transportation, Logistics, etc.
Commercial acumen to understand and define the business significance of various parcels of data and analysis
Must have significant demonstrated track record in analytics and be able to talk through examples of experience
Must have demonstrated team working capability
Expertise in advanced modeling methods e.g. linear regression, support vector machines, splines, decision trees, time series, etc.
Understanding of dataset and feature selection tools e.g. stepwise regression, lasso, cross-validation, cross-correlation, etc.
Python programming skills expertise using mapping, lambda functions, comprehensions and native data structures e.g. lists, dictionaries, arrays, etc.
Expertise with statistical programming languages and tools e.g. Statistica, R, Python libraries (numpy, scipy, pandas, scikit-learn), etc.
Strong SQL skills
Expression software expertise using modern tools e.g. Tableau, PowerBI, Spotfire, Python libraries (bokeh, seaborn), etc.
Strong quantitative skillset
Must have strong communication skills (fluent spoken English, visual presentation skills, effective written communication skills)
Must have excellent interpersonal skills, ability to work in team and communicate with business stakeholders sand other analysts
Preferred Skills & Experience:
Degree in Business Related Field, or MBA.
Able to communicate in English and Mandarin as there will be frequent liaison with senior business stakeholders in China.
Experience in a multinational company.
Ability to work in a fast-paced trading / financial environment.
Strong background in business process design and implementation in a dynamic commodity trading business.
Experience in implementing IT processes, systems and organisational changes.
Demonstrated proficiency in utilising change management tools and processes to initiate or support change.
Strong negotiation, communication and interpersonal skills.
Able to work independently and under high pressure.
Strong interpersonal agility and cultivates networks with people across the organization.",3.9,"Cargill
3.9",India,"Wayzata, MN",10000+ employees,1865,Company - Private,Food Production,Agriculture & Forestry,₹500+ billion (INR),-1
349,Data Analyst Intern,"Company Profile:

Lynkit specialises in track and trace solutions using IoT and blockchain technologies. One of Lynkit's GPS based tracking solutions has been recognized by Invest India as one of the most innovative, and its blockchain application has been featured by the Linux Foundation/ Hyperledger Global Showcase. For its cutting edge tech and innovative solutions, Lynkit has been recognized as a top start-up by Silicon India.

Lynkit has been on a fast growth track since its inception in February 2017 with rapidly expanding projects in RFID, GPS and blockchain, such as - www.lynkgrid.com, www.lynkit.io, www.lynktrac.io, www.humaratruck.com and www.pikmybox.com. We are seeking out candidates with a passion for working in a startup, high-growth environment, working in cutting-edge technologies, and making an impact.

Job Title: Data Analyst Intern

At Lynkit, we aim to incorporate data driven decision-making in every aspect of our operations. And given that we create and deploy IoT based supply chain solutions, we have a vast wealth of data to work with. As such, we are looking for passionate data science interns that will work with us and help us leverage all that data, look for underlying hidden trends, and help us make better decisions to create better products.

Location – Okhla, New Delhi

Job Description

About the Internship:

Selected intern's day-to-day responsibilities include:

· Work directly with management to prioritize business and information needs

· Interpret data, analyze results using statistical techniques and provide ongoing reports

· Establish scalable, efficient, automated processes for large scale data analyses model development, model validation and model implementation

· Acquire data from primary or secondary data sources and filter and “clean” data

· Maintain databases/data systems

· Identify, analyze, and interpret trends or patterns in complex data sets

Required Candidate Profile

· Pursuing degree in CS, statistics, mathematics or in a highly quantitative field

· Knowledge and experience with statistical packages for analyzing datasets such as Excel, R, Python etc.

· Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy

Who can apply:
Available for part-time (min. 20 hours per week commitment) or full-time internship
Have relevant skills and interests
Can start internship between 1st June'20 and 31st Aug'20
Available for a duration of 3 - 6 months
Recently graduated or are currently pursuing a degree
If interested, please share your resume to hr at lynkit.in

Job Types: Full-time, Part-time",5.0,"Lynkit
5.0",New Delhi,"New Delhi, India",1 to 50 employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
350,Data Analyst,"JOB DETAILS
Job Name:Data Analyst
Required skills:Big Data,Python
Experience:2 - 10 Years
Location:Chennai

Job Description:
JOB DESCRIPTION
Use statistical analysis, machine learning, pattern recognition, and data visualization along with domain knowledge and subject-specific
models to solve science, engineering, and commercial problems
Solve challenging data science problems by developing novel and/or adapting existing computational methods
Debugging and performance tweaking in Python
Taking ownership over parts of an application and collaborating on global issues Understand and enjoy working in a micro services based architecture
REQUIRED SKILLS
Python, Hands-on experience in PostgreSQL, SQL Server, Oracle, RESTFul, GIT, API, JSON, Statistical Analysis, Machine Learning, Pattern Recognition,
Data Visualization, Numpy, Pandas, Scipy, Matplotlib, Soup, Scrapy, Teradata, NoSQL, Redis, Elastic Search, Mongo, Django, Flask, Pyramid, SVN, Mercurial,
Linear Algebra and Optimization

DESIRED SKILLS
Hypothesis Testing, Monte Carlo Simulation, Clustering",3.3,"ARi
3.3",Chennai,"East Peoria, IL",501 to 1000 employees,2006,Company - Private,Architectural & Engineering Services,Business Services,₹500 million to ₹1 billion (INR),-1
351,Data Analyst,"Greetings!!!

Job Summary:

Responsible for the Data Analysts in coordination with all the Department Heads and present the same to the Managing Director of the company for company’s overall strategy and goals.

Job Qualifications & Requirements:
 Graduation in relevant field
 Strong knowledge on MS Excel & MS Office
 Strong Analytical Knowledge and good with numbers
 Demonstrated success defining Data Analysis with PowerPoint Presentation
 Excellent communication skills
 Fluent in English language for Presentation preparation

Job Responsibilities:
 Should be able to mine the correct data, analyse it properly, correct data into information useful for core/strategic decisions of the company
 Monthly Sales Analysis which includes
o Value wise analysis
o Head quarter wise
o Brand wise
o SKU wise
o Therapeutic Area wise
Competition Analysis
 Pharmacy Sampling, Tracking & Analysis
 Daily Call report – Tracking & Analysis
 Notice Activity – Tracking & Analysis; Delegate wise
 Improved data management and reports in ERP for Marketing Analytics
 Updating Prescribes and Pharmacies analysis.

Thanks,
Regards,
Shivani Thakkar

Job Type: Full-time

Salary: ₹0.00 to ₹250,000.00 /year

Experience:
work: 1 year (Preferred)
total work: 1 year (Preferred)
Education:
Secondary(10th Pass) (Preferred)",-1,FLAGARANT SERVICES LLP,Ahmedabad,-1,-1,-1,-1,-1,-1,-1,-1
352,Data Analyst,"Graduate in the analytical fields with strong academic credentials
Excellent written and verbal communication skills
Should have worked on excel and advance excel, MS Office
Please send your CV to:careers@q-dat.com",5.0,"Q-Dat IT Solutions
5.0",Bengaluru,"RajajiNagar, India",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
353,"Assistant Professor, Data Science & Information Systems, IFMR GSB","Title : Assistant Professor – Data Science & Information Systems

No.of Position : 1

Job Location : IFMR GSB, Sri City Campus: # 5655, Central Express Way Sector 24, Sri City Chittoor – 517 646, A.P

Educational Qualification:PhD in Computer Science / Information Systems

Salary:As per company standard

Who can apply:
We are looking for applicants who hold a PhD in computer science/information systems from a reputable university and show evidence of quality research in the form of published/accepted journal papers/conference proceedings.

Applicants should be able and willing to teach some or all of the following topics:

Introductory programming in Python and R,
Data management (RDBMS and NoSQL),
Machine learning, particularly deep learning.

Responsibilities:
The faculty member will be responsible for teaching MBA and PhD courses in Data Science & Information Systems

Job Description:
The faculty member will be responsible for teaching MBA and PhD courses in Data Science & Information Systems, publish in research journals, participate in academic activities such as supervising student research work, and engage in professional activities including presenting research papers in academic conferences.

Application requirements:
Please send an email to facapp@ifmr.ac.in with the following documents:

A cover letter introducing yourself and your interest in IFMR GSB, Krea University.
Long form Curriculum Vitae.
Short biography (maximum one page, approx. 300 words).
Statement of your teaching approach and courses taught.
Course evaluations (if available).
Statement of research trajectory.
Sample of writing.
Reference letters (minimum of 3) – Letter of reference should be directly emailed to facapp@ifmr.ac.in with the subject line [Reference_ ]

Application requirements:
Please send an email to facapp@ifmr.ac.in with the following documents:

A cover letter introducing yourself and your interest in IFMR GSB, Krea University.
Long form Curriculum Vitae.
Short biography (maximum one page, approx. 300 words).
Statement of your teaching approach and courses taught.
Course evaluations (if available).
Statement of research trajectory.
Sample of writing.
Reference letters (minimum of 3) – Letter of reference should be directly emailed to facapp@ifmr.ac.in with the subject line [Reference_ ]",-1,Krea University,Andhra Pradesh,"Alwarpet, India",51 to 200 employees,2017,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1
354,Data Analyst,"Responsibilities:
He/she will work on Global MI projects
He/she will collaborate with counties’ team in risk management/analytics, data management, business operations, and DevOps
He/she will maintain the analytical database and build monitoring reports both regular and ad hoc based

Required skills:
Desired 1-2 years’ experience in BI
Proven problem-solving skills using logical reasoning and analytical methods
Advanced knowledge of Tableau, SQL, and R or Py
Working knowledge of AWS S3, ATHENA, GLUE, SAGEMAKER
What You Need for this Position

You should have knowledge of:
Tableau
SQL
BI tools(SSIS
SSRS
SSAS)
Aditional
No. of Positions
Education level
B.Tech
Career level
Experienced",4.8,"Bloom Consulting Services
4.8",Bengaluru,"Nagpur, India",1 to 50 employees,2015,Company - Private,IT Services,Information Technology,₹10 to ₹50 million (INR),-1
355,Data Engineer (ETL),"We are looking for a Data Engineer who will work on the collecting, storing, processing, and analyzing of huge sets of data (ETL). The primary focus will be on choosing optimal solutions to use for these purposes, then maintaining, implementing, and monitoring them. You will also be responsible for integrating them with the architecture used across the company.

Roles & Responsibilties
Design, develop and support data platform with large dataset for realtime and batch processing.
Implement ELT/ETL processes from a wide variety of data sources using best practices while working with other technology teams
Work with business and product teams to understand their data needs, gather requirements and delivering dataset
Work on automating/improving existing data sets, ETL/ELF pipelines
Identify the opportunities to improve data storage and query performance and implement them
Basic Qualifications

• Comprehensive knowledge of the Data Collection, Transformation, Storage and Query technologies' landscape.

• Hands on expert experience with at least a few of these systems.

• 2-4 years of strong hands-on development experience

• 1+ years experience of hands-on big data experience

• Should be able to write high quality code - preferably in Java/Python/Ruby

• Should have excellent written and verbal communication skills

• Data modelling, SQL and Databases knowledge

• Good understanding of HDFS, Hive, Spark, Kafka

Good to Have

• Exposure to Amazon Web Services

• Exposure of BI tools like Tableau/Qliksense/Superset

• Experience of building applications with streams and complex event processing

• Should be able to prioritize in fast-moving complex environment and produce solutions despite complex requirements",3.7,"Doubtnut
3.7",Gurgaon,"Gurgaon, India",51 to 200 employees,2016,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
356,Associate Data Analyst,"Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)",3.3,"UnitedHealth Group
3.3",Hyderabad,"Minnetonka, MN",10000+ employees,1977,Company - Public,Healthcare Services & Hospitals,Healthcare,₹500+ billion (INR),"Aetna, Humana, WellPoint"
357,Data Analyst,"Work Location: Chennai

Required Experience: 3 to 5 years

Job Description:
Knowledge on R Programming, VBA, Macros
Proficient in Microsoft excel with exposure on Pivot tables, Vlookup, logic formulas
Presenting various analysis and reports to the management as and when required
understanding of Marketing and the importance of clean/ accurate lists.
Understanding of data privacy & compliance (ie: GDPR)
Demonstrated experience in design, develop and maintain BI reports, optimizing efficiency in manipulating data and writing complex queries
Build an understanding of business and operational strategies and identify critical metrics required to support those strategies
Experience in working with large datasets,derive insights and present information through visualization and reports",4.8,"iKomet Technology Solutions
4.8",Chennai,"Chennai, India",1 to 50 employees,2015,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
358,Data Engineer- Pune,"Description

6sense is a Predictive Intelligence Engine that is reimagining how B2B companies do sales and marketing. It works with big data at scale, advanced machine learning and predictive modeling to find buyers and predict what they will purchase, when and how much.

6sense helps B2B marketing and sales organizations fully understand the complex ABM buyer journey. By combining intent signals from every channel with the industry's most advanced AI predictive capabilities, it is finally possible to predict account demand and optimize demand generation in an ABM world. Equipped with the power of AI and the 6sense Demand Platform™, marketing and sales professionals can uncover, prioritize and engage buyers to drive more revenue.

6sense is seeking a Data Engineer to become part of a team designing, developing, and deploying its customer centric applications.

A Data Engineer at 6sense will have the opportunity to
Create, validate and maintain optimal data pipelines, assemble large, complex data sets that meet functional / non-functional business requirements.
Improving our current data pipelines i.e. improve their performance, remove redundancy, and figure out a way to test before v/s after to roll out.
Debug any issues that arise from data pipelines especially performance issues.
Experiment with new tools and new versions of hive/presto etc. etc.
Required qualifications and must have skills
BE/BTech/BS or equivalent
Excellent analytical and problem-solving skills
6+ years work experience showing growth as a Data Engineer.
Strong hands-on experience with Big Data Platforms like Hadoop / Hive / Spark / Presto
Experience with writing Hive / Presto UDFs in Java
String experience in writing complex, optimized SQL queries across large data sets
Experience with optimizing queries and underlying storage
Comfortable with Unix / Linux command line
Nice to have Skills
Used Key Value stores or noSQL databases
Good understanding of docker and container platforms like Mesos and Kubernetes
Security-first architecture approach
Application benchmarking and optimization
Interpersonal Attributes
You can work independently as well as part of a team
You take ownership of projects and drive them to conclusion
You're a good communicator and are capable of not just doing the work, but teaching others and explaining the ""why"" behind complicated technical decisions
You aren't afraid to roll up your sleeves: This role will evolve over time, and we'll want you to evolve with it!",4.9,"6sense
4.9",Pune,"San Francisco, CA",51 to 200 employees,2013,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
359,Junior Data Scientist,"Junior Data Scientist
Job Description


The ITS Data Scientist is responsible for integrating business, information, and technology into analytical models that help drive business performance and competitive advantage and providing the business with answers to questions. The role collaborates with Business, IT Functional Engineers and Platform architects to create value from varied data sources. Creating value from data requires a range of talents: from data integration and preparation, to architecting specialized computing/database environments, to data mining and intelligent algorithm development.

Hiring Requirements

Job Details

Development of analytics to help drive competitive advantage from data with accountabilities across multiple functional and technical areas with wide range of complexity. The Data Scientist must understand medium/complex data types (integrate, manipulate, prepare), know advanced analytics (appropriate techniques, interpret data and diagnose models, meet business requirements), and focus on the business outcomes (goals, constraints, decisions while communicating outcomes via presentations). Develop models and algorithms that drive innovation throughout the organization. This may include marketing, supply chain, inventory planning and deployment, network planning, order routing, and order fulfillment and delivery Conduct advanced statistical analysis to provide actionable insights, identify trends, and measure performance Build learning systems that monitor data flows and react to changes in customer preferences, network constraints, and business objectives Collaborate with engineers to implement and deploy scalable solutions Provide thought leadership by researching best practices, conducting experiments, and collaborating with industry leaders Partners as a bridge between the business and the information management teams to make sure that the solution fits within the data management principals Coordinates data science implementations while leading design variances based upon business needs while ensuring artifacts and repositories are documented Manages engagements with vendors as they relate to evaluation, design and delivery of business capabilities Contributes to the evaluation and selection of software product standards Leader in industry representation, policy formation, User Groups, and strategic direction

Mentors others to complete Continuous Improvement (CI) initiatives; consults and shares knowledge across org; awareness of industry trends.

Education required/ preferred:
MS/PhD in computer science, statistics, or operations research or related technical discipline.
Experience:
2-3+ years of continuous experience in software engineering, software development, solution architecture
Knowledge of machine learning, statistics, optimization or related field
Experience with R, Python, Matlab is required
Experience building machine learning application in areas like time series forecasting, classification models, clustering models, multivariate regression models etc
Experience in Microsoft Azure Stack in the Cloud with focus on Data Factory, Data Bricks, BLOBs, Data Lake Storage, ML Studio, Azure Analysis Services, Azure Data Warehouse, Power BI etc
Experience working with large data sets and distributed computing tools a plus (Map/Reduce, Hadoop, Hive, Spark, Python, R, Gurobi, MySQL, etc.)
Excellent written and verbal communication skills along with strong desire to work in cross functional teams
Consumer products experience in an online and/or retail/manufacturing environment is preferred
Possess strong leadership skills and exhibit creative thinking to be able to come up with inventive solutions to solve business challenges
Provide thought leadership while keeping up with industry trends and disseminating information across the organization
Experience working with blended teams consisting of employees, vendors, and consultants with both onshore and offshore resources
Strong Technical leadership of advanced analytics teams and vendors
Extensive experience collaborating with Enterprise Architects and infrastructure engineers to identify, design, and implement highly complex, end-to-end solutions
Cultivates networking opportunities within the organization
Broad range of business and IT experiences; Has achieved technical and/or business certification(s).
Skills/Competencies:

Communication: Data scientists must communicate effectively up and down the data supply chain: first, to obtain access to the data they require; second, to work with those who understand the business meaning behind the data; and third, to articulate findings and implications to business leaders in language they understand. A data scientist must be able to use data to tell stories. Key components of these communication skills are those of persuasion and expectation management. The ability to insert themselves into core business functions and assert their ideas is therefore critical.

Collaboration: Working directly for business leaders and side-by-side with business unit personnel, they need to shed the introverted statistician stereotype. Increasingly, business professionals require access to analytic techniques beyond basic math and must be able to rely on the data scientist to work closely with them. The data scientist enables the broad consumerization of derivative result sets and analytics (if not the raw data). The data scientist must have the ability to juggle competing priorities and pressures.

Leadership. The role of the data scientist can incorporate data oversight responsibilities including directing the efforts of teams of consultant statisticians, data administration and integration professionals, and data visualization, reporting, and application integration developers.

Creativity. The work of the data scientist is very much an innovation-oriented exercise in solving open-ended conundrums. Data scientists are tasked with finding opportunities to optimize, expand or transform the business through the lens of information. Moreover, data scientists must be creative in sourcing data, modeling problems and employing a range of analytic techniques.

Discipline. Although creativity is critical, data scientists must remember that ""science"" is part of their directive. This means following established scientific methods, employing legitimate techniques, using valid data and embracing causality. Scientific methods demand that questions are well-defined, true data (observations) is collected, and hypotheses are formed, investigative methods are selected, data is analyzed and interpreted with yielding conclusions, and results are formally communicated and tested. Although rigid methodology is recommended, results perfection is not. Business opportunity costs in a fast-paced marketplace are too high to spend excessive time achieving incrementally better analyses. However, a data scientist — just as any good statistician or other analytics professional — must understand the differences between correlation and causality and between incidental and insightful patterns.

Passion: An obsession for information, solving insurmountable problems and finding unique ways to accelerate the business.

Consultancy: Manages provision of specialist knowledge over a range of topics in data science including the role of IT in the business; in own areas of expertise provides advice and guidance influencing the effectiveness of the organization’s business processes.

Data Design: Controls analytics data design practice within the enterprise. Influences industry-based models for the development of new technology applications. Develops effective implementation and procurement strategies, consistent with business needs.

Data Analysis: Sets standards for advanced analytics tool usage and techniques, advises on their application, and ensures compliance. Manages the investigation of corporate data requirements, and co-ordinates the application of data analysis and analytics techniques, based upon a detailed understanding of the corporate information requirements, in order to establish, modify or maintain analytical models and their associated components.

Autonomy: Has authority and responsibility for all aspects of data science, including policy formation and application. Is fully accountable for actions taken and decisions made, both by self and subordinates.

Influence: Makes decisions critical to organizational success. Influences developments within the IT industry at the highest levels. Advances the knowledge and/or exploitation of IT within one or more organizations. Develops long-term strategic relationships with customers, partners, industry leaders and government.

Complexity: Performs highly complex work activities covering technical, financial and quality aspects. Contributes to the formulation and implementation of IT strategy. Creatively applies a wide range of technical and/or management principles.

Business Skills Absorbs complex technical information and communicates effectively at all levels to both technical and non-technical audiences. Assesses and evaluates risk. Understands the implications of new technologies. Demonstrates clear leadership and the ability to influence and persuade. Has a broad understanding of all aspects of IT and deep understanding of own specialism(s). Understands and communicates the role and impact of IT in the employing organization and promotes compliance with relevant legislation. Takes the initiative to keep both own and subordinates' skills up to date and to maintain an awareness of developments in the IT industry.

Global VISA and Relocation Specifications:
K-C requires that an employee have authorization to work in the country in which the role is based. In the event an applicant does not have current work authorization, K-C will determine, in its sole discretion, whether to sponsor an individual for work authorization. However, based on immigration requirements, not all roles are suitable for sponsorship.
This role is available for local candidates already authorized to work in the role’s country only. K-C will not provide relocation support for this role.
Primary Location
IT Centre Bengaluru GDTC
Additional Locations
Worker Type
Employee
Worker Sub-Type
Regular
Time Type
Full time",3.9,"Kimberly-Clark
3.9",Bengaluru,"Irving, TX",10000+ employees,1872,Company - Public,Consumer Products Manufacturing,Manufacturing,₹500+ billion (INR),"Procter & Gamble, Georgia-Pacific, Unilever"
