,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
364,Digital Data Analyst,"Job Responsibilities:
Standardized Reporting: Work with internal stakeholders to determine ongoing business intelligence needs in order to design, develop and produce ongoing reports and dashboards to support the business.

Manage projects related to digital analytics from start to finish including data integration, report and dashboard automation, product analytics and insight, data collection, and product optimization.

Assists in identifying opportunities that are most effective at driving conversions, revenue, ROI, and scale across Digital Marketing programs.

Build automated dashboards for digital, marketing & customer level insights – to be shared and championed with key stakeholders throughout the business.

Web Analytics: In addition to setting up standard web reports, the ideal candidate will Continually mine Google Analytics for nuggets of information and insights to improve website performance.

Developing new skills and sharing your knowledge with the Data Team.

Perform advanced analytics tasks, including but not limited to predictive statistical models, customer profiling, segmentation analysis, data analysis and mining, and external data enhancement using SQL, R, Python or PySpark.",1.0,"DG7
1.0",Vasai,"Mumbai, India",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
365,Associate Data Analyst,"No. of Positions : 5

Educational Qualification : Degree graduates in Computer Applications, Mathematics, Statistics, Economics, and Commerce from reputed Colleges.

Job Description:
The Associate Data Analyst role supports the data collection by entry of data into several internal business systems. Assists in the collection, organization, and analysis of data that is used to increase firm efficiencies
● Inputs data, summaries, and matrices in the firm’s databases and software applications
● Responsible for the adherence of the data entry effort to the defined data model
● Manages data correction requirements, performs peer review and ensures data quality standards
● Analyzes data and prepares reports, as required
● Performs Internet-based research as required


KNOWLEDGE/SKILLS:
- Fresher graduates or <2>
- Should be proficient with Windows and MS office tools such as Excel
- Exceptional attention to detail and comprehension
- Any experience in Xdata
- Exposure to Internet-based research and data collection
- Ability to prioritize workload in order to respond quickly and positively to shifting demands and new business opportunities, exercise sound judgment and independent decision making, and balance multiple assignments simultaneously.",3.8,"Urjanet
3.8",Chennai,"Atlanta, GA",51 to 200 employees,2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹1 to ₹5 billion (INR),-1
366,Data mining analyst (Part,"Essential Qualifications: Bachelors in any of the Life Sciences (Students undertaking Bachelors may also apply). Excellent written communication skills and domain expertise in Biology.
Desirable Qualifications: Computational skills, and ability to work and succeed under minimal supervision.",-1,Arsh Biotech,India,"New Delhi, India",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
367,Senior Big data Analyst,"Title Senior Big data Analyst

Category IT

Education BE/BTech/M.Tech

Experience 3 – 5 years

Location Bangalore

Responsibilities
Selecting and integrating any Big Data tools and frameworks required to provide requested capabilities
Implementing ETL process
Monitoring performance and advising any necessary infrastructure changes
Defining data retention policies

Skills and Qualifications
Proficient understanding of distributed computing principles
Management of Hadoop cluster, with all included services
Ability to solve any ongoing issues with operating the cluster
Proficiency with Hadoop v2, MapReduce, HDFS
Experience with building stream-processing systems, using solutions such as Storm or Spark-Streaming
Good knowledge of Big Data querying tools, such as Pig, Hive, and Impala
Experience with Spark
Experience with integration of data from multiple data sources
Experience with NoSQL databases, such as HBase, Cassandra, MongoDB
Knowledge of various ETL techniques and frameworks, such as Flume
Experience with various messaging systems, such as Kafka or RabbitMQ
Experience with Big Data ML toolkits, such as Mahout, SparkML, or H2O
Good understanding of Lambda Architecture, along with its advantages and drawbacks
Experience with Cloudera/MapR/Hortonworks
Please submit your application for the above opening(s) to hiring.technology@molecularconnections.com.",2.9,"Molecular Connections
2.9",Bengaluru,"Bengaluru, India",1001 to 5000 employees,2001,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
368,Data Analyst/Scientist,"Founded in 1987 and listed on NASDAQ, our client is headquartered in the USA and has an annual turnover of over USD 2+ Billion. They are a leading provider of technology solutions for small, medium, enterprises throughout the North America, Europe and Asia. Their comprehensive expertise and proven experience in advanced technologies and consulting & implementation services makes them the preferred partner for many global MNC customers

As a Data Analyst/ Scientist you will be responsible for reviewing, analysing and for gaining insights from the data stored in the BI data cubes as well as position BI for future uses such as machine learning and predictive analytics of sales behaviors.

Ket Responsibilities and Qualifications/Skills
Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state-of-the-art methods
Extending company’s data with third party sources of information when needed
Enhancing data collection procedures to include information that is relevant for building analytic systems
Processing, cleansing, and verifying the integrity of data used for analysis
Doing ad-hoc analysis and presenting results in a clear manner
Creating automated anomaly detection systems and constant tracking of its performance
Excellent understanding of machine learning techniques and algorithms, etc.
Experience with common data science toolkits
Great communication skills
Experience with data visualization tools such as Power BI
Experience with MS SQL databases and Analytics / OLAP Cube Development (Microsoft SSAS and MDX)
Proficiency in using query languages such as SQL
Good applied statistics skills, such as distributions, statistical testing, regression, etc.
Good scripting and programming skills
Data-oriented personality
Location: Gurgaon, India

Employment Term: Dedicated & Full Time",5.0,"itForte
5.0",Gurgaon,"New Delhi, India",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
369,Data Management Analyst ( Middle / Senior),"Job Description:
â€¢Should executes data management projects using SQL, Hadoop, and appropriate tools in a relational and NOSQL environment.
â€¢Understands the data requirements from project teams and works with data stewards to ensure availability of high quality data in a easy-to-consume manner.
â€¢Should interacts with client management to prioritize projects, task and deliverables.
â€¢Successful candidate have a passion for data quality and reconciliation. She/he will have expertise managing very large customer data sets from multiple, disparate sources.
â€¢She/he will be responsible for identifying, assessing and trouble-shooting data issues as well as issue resolution with management. She/he will be able to multi-task between adhoc and project based deliverables.

Required Qualification :
Bachelor Degree in a technical field is required (computer science, information systems, mathematics, statistics); a Masters degree is preferred.

Skill Set:
Hadoop, Teradata, SQL, Python, SAS, R, Mainframe familiarity: ISPF/TSO/JCL
00-8.00 Years",-1,BSRI Solutions Private Limited OPC,Chennai,-1,-1,-1,-1,-1,-1,-1,-1
370,MIS Executive / Data Analyst / Data Researcher/ Data Management,"Jain University originates from Sri Bhagawan Mahaveer Jain College (SBMJC), established by the JGI GROUP in 1990.It was conferred deemed to be university status in 2009.The university offers more than 100 UG and PG programs in commerce, sciences, humanities and arts, engineering and technology and management. It also offers courses for working professionals in the field of Business Administration, Engineering and Information technology.In 2017, the university got accredited by National Assessment and Accreditation Council (NAAC) with A grade.
Roles:
Female candidate with excellent working knowledge in Advance excel. Must have sound knowledge in CONCATENATE, LEN, COUNTA, IF functions, Vlookup, find/Search, Sum products, Hlookup, Pivot table and Macros.
Understanding of data management activities (data enrichment , data standardization , data cleansing etc.) .
Ability to analyze and document complex business data issues and provide clear problem statements and recommendations.
Skills:
1.Collecting and analyzing data
2.Interpreting data by means of various methodologies
3.Evaluating and drafting reports concerning data findings
4.Managing resources
5. Dealing with queries
6.Implementing quality control procedures and guidelines
Location : Jayanagar
Exp: 3 to 7 yrs in relevant field
Only Female candidate , married and settled.
Regards,
Shreeja Raju
Job Types: Full-time, Contract
Salary: ₹20,000.00 to ₹30,000.00 /month
Experience:
work: 6 years (Required)
total work: 4 years (Required)
Education:
Bachelor's (Preferred)",-1,Jain University( CMS..Seshadri Rd Location),Bengaluru,-1,-1,-1,-1,-1,-1,-1,-1
371,MIS Executive / Data Analyst / Data Researcher/ Data Management,"Jain University originates from Sri Bhagawan Mahaveer Jain College (SBMJC), established by the JGI GROUP in 1990.It was conferred deemed to be university status in 2009.The university offers more than 100 UG and PG programs in commerce, sciences, humanities and arts, engineering and technology and management. It also offers courses for working professionals in the field of Business Administration, Engineering and Information technology.In 2017, the university got accredited by National Assessment and Accreditation Council (NAAC) with A grade.
Roles:
Female candidate with excellent working knowledge in Advance excel. Must have sound knowledge in CONCATENATE, LEN, COUNTA, IF functions, Vlookup, find/Search, Sum products, Hlookup, Pivot table and Macros.
Understanding of data management activities (data enrichment , data standardization , data cleansing etc.) .
Ability to analyze and document complex business data issues and provide clear problem statements and recommendations.
Skills:
1.Collecting and analyzing data
2.Interpreting data by means of various methodologies
3.Evaluating and drafting reports concerning data findings
4.Managing resources
5. Dealing with queries
6.Implementing quality control procedures and guidelines
Location : Jayanagar
Exp: 3 to 7 yrs in relevant field
Only Female candidate , married and settled.
Regards,
Shreeja Raju
Job Types: Full-time, Contract
Salary: ₹20,000.00 to ₹30,000.00 /month
Experience:
work: 6 years (Required)
total work: 4 years (Required)
Education:
Bachelor's (Preferred)",-1,Jain University( CMS..Seshadri Rd Location),Bengaluru,-1,-1,-1,-1,-1,-1,-1,-1
372,Medical Biller AR Followup Analyst and Data Entry Operator - Work From Home,"Vericle India is looking for full-time Accounts Receivable (AR) Follow Up Analysts and Data Entry Operators. Vericle India, an Indian-based company that supports Vericle Corporation, a US-based parent company. Vericle offers revenue cycle management (RCM) service along with a practice management software (SaaS).

RESPONSIBILITIES
Maximize insurance reimbursement for healthcare practice owners
Analyze and discover root causes for medical insurance claim denial, underpayment, or delay
Interact with the US-based insurance carriers to
follow-up on unpaid claims, delayed processing, and underpayment
plan and execute medical insurance claim denial appeal process
Interact with US-based practice owners and clinicians on completing and correcting any missing or incorrect data on their insurance claims
Post charges and payments
QUALIFICATIONS
Minimum of 6 months experience in US-based AR followup and charge and payment posting
Familiar with US medical insurance industry and insurance claims processing cycle
Knowledge of ICD-10, CPT, and HCPC
Understand CMS-1500 and UB-04 claim formats
Must have knowledge and experience in Vericle
Excellent listening, communication, and problem-solving skills
Self-motivated and able to work autonomously
MUST HAVE:
High comfort level working on Eastern Time Zone/US Shift
Good internet access at home
Mobile Hotspot
Laptop/Desktop of at least 8 GB",-1,Vericle,New Hubli,"Clearwater, FL",Unknown,2001,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
373,Senior Data Analyst,"Possesses 7+ years' experience as an IT data analyst for a data warehouse with extensive experience in Data Analysis and Design
Must have experience with data transformation and data warehousing
Must have experience in property and casualty insurance or in financial services
Must have experience working with large SQL databases
Adept at queries, report writing and presenting findings
Strong understanding of Excel
Strong knowledge of relevant technology toolsets for data analysis, documentation and reporting (SQL, data modeling, metadata organization, data cleansing, etc.)

Responsibilities:
Perform Data Analysis for data warehouse and end user data requests using SQL, and/or other reporting/data mining technologies tools
Support technology projects in the analysis, documentation, and socialization of data requirements in accordance with the needs of the technology program
Collaborate with Information Architecture and Business Analysis teams in formulation of requirements for data across all product lines
Develop appropriate data requirements documentation in line with SDLC framework including Data Requirements, source to target mapping, and test plans
Support day to day production inquiries and questions from other technology groups.

Salary: Not Disclosed by Recruiter
Industry: IT-Software / Software Services
Functional Area: IT Software - Application Programming, Maintenance
Role Category: Programming & Design
Role: System Analyst
Employment Type: Full Time, Permanent

Keyskills
Data TransformationExcelFinanceData AnalysisMetadataData CleansingData ModelingData WarehousingReport WritingSQL",-1,vertexcs,Hyderabad,-1,-1,-1,-1,-1,-1,-1,-1
374,Senior Data Analyst,"About Dasceq
Dasceq is transforming collection industry in USA using AI/ML and Big Data. We are focused to build a best in class Collection AI SaaS Product and have already established our product for $320billion Auto and Short Term Industry. We are expanding our team and looking for next generations data scientist with experience to lead high end AI Product Development. We don’t do lip service and we are committed to solve a $1.6 Trillion collection problem and looking to expand our amazing Analytics team. If you would like to build something high end and push boundaries contact us today!

Job codes: DASSDA

Qualifications :
Masters in Data Science/ Business Analytics ; Econometrics ; Statistics ; Math; Computer Science preferred with 5 to 6 years experience in Product Experience or Financial Services Experience or Marketing Modelling.

Preferred Institutes:
Relevant Tier 1 Colleges or Top Tier 2 colleges

Job Description :
The prospective hire would be part of the Analytics team helping our sales and customer success partners with detailed and critical business insights. Sound knowledge of data handling, SQL’s and R / Python would be required. The prospective hire should be able to understand the business needs and write code to extract the relevant insights and present them with graphs and charts as need be in a deck and directly interact with the client / stakeholders. Customer facing experience is necessary for the role.

Pay:
As per experience and market standards

Apply at: ritu@dasceq.com

Please send: Latest resume with current Salary and Bonus components mentioned",2.0,"Dasceq
2.0",India,"Irving, TX",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
375,Senior Data Analyst (DA III),"We are looking for a dynamic data analyst to support the Data Analytics Team. The Data Analyst’s role is to analyze vast amounts of data points and recommend key findings.

Responsibilities:
Develop a systematic approach and methodology to scrub the data and detect discrepancies.

Performing Data Management and Analysis.

Importing, cleaning, transforming, validating and modeling data with the purpose of understanding or making conclusions from the data for decision making purposes

Creating and maintaining a database in Microsoft Access, SQL, Oracle and other databases.

Presenting reports to the management, analyzing report output and making business recommendations based on the reports

Resolving inconsistencies among multiple databases and other sources of customer data. The inputs will include SQL, ERP, Tally databases and other commercial applications in addition to various internal proprietary applications.

Responsible for Data entry/updation/record keeping of the process involved.

Create meaningful management reports from various sources.

Minimum Qualifications:
Good communication skills, ‘hands on’ with MS Excel (must) Power point.

4+ years Data Analysis experience

Preferred Bachelor’s/Master’s degree in Statistics, Mathematics, Economics, Computer Science, or related field and/or relevant professional work experience

Comfortable working with Databases and writing basic queries.

Proven mastery about MS Excel –Vlookup / hlookup / pivot table etc. with excellent typing speed.

Experience with simulation, modeling, scenario and trend analysis.

Willingness and initiative to complete all pending works and not sit back until asked for.

Preferred Qualifications:
Technical knowledge (IT/Computer Science background) having held a DB admin or DB analyst role.

Atleast 2+ years of experience with any Database (MySQL, SQL, MICROSOFT ACCESS, ORCALE).

2+yrs of SQL querying experience.

Excellence at analysis of information (pattern/trend recognition, statistical analysis, implication analysis, etc).

IT, Banking or logistics work experience is highly desirable.

Strong time management skills and ability to prioritize.

Must be interested in making career in Data Analysis.

IT, Banking or logistics work experience is highly desirable.

Ability to quickly adapt to changing priorities and fluctuations in workflow are requirements of the Data Analyst role.",3.0,"NIMS University
3.0",Jaipur,"Hyderabad, India",1001 to 5000 employees,-1,Unknown,Healthcare Services & Hospitals,Healthcare,Unknown / Non-Applicable,-1
376,Senior Data Analyst / Data Analyst (Risk),"Finaxar is a state-of-the-art technology company that provides platform driven SME working capital finance solutions. Our team comprises seasoned veterans from banking, supply chain management, data science and technology with proven track records. We are backed by 500 Startups, Monk’s Hill Ventures, as well as funds and family offices from Singapore, USA and Europe. Our solutions are built by people that understand small and medium enterprises’' financing challenges and strive to dramatically improve small businesses’ working capital financing to such a point that they won’t go back to the old ways of working.

Few links to know more about Finaxar:

https://www.visa.com.sg/about-visa/newsroom/press-...

https://www.businesstimes.com.sg/asean-business/ca...

https://www.channelnewsasia.com/news/business/laza…

We need a Data Analyst interested in solving one of the world's largest problems: working capital finance for small and medium enterprises. We aim to build the cutting edge credit model and the wider end-to-end process by way of innovative and sophisticated Machine Learning-based data analytics, in order to give small business access to working capital finance in a more efficient and revolutionary manner. This role will have extensive experience in developing risk and reporting models in the banking, finance, insurance, or other relevant sectors. You will work directly with Credit, Finance, Engineering, and Product Teams to develop and iterate through modelling and reporting requirements that promote our vision of smarter cash flow management for small businesses.

What You'll Do
Conduct in-depth data analytics to develop and re-develop the state-of-the-art credit models
Review the portfolio monitoring / early warning signals mechanism on ongoing basis
Create automated reporting framework that allow Risk and Finance teams to manage the day to day business effectively
Collaborate seamlessly with the Risk and Finance teams to understand the performance, risk, and financial impact of our models on the portfolio, iterating the model to include new information, data and feedback from various teams and sources
Monitor report performance once deployed and recommend rapid iteration if necessary
Partner with the Engineering team to develop, test and successfully deploy the risk reports and models
Contribute and share your findings and knowledge within the risk analytics team and also with other key internal stakeholders
What You'll Do
Create reports that allow Risk and Finance teams to manage the day to day business effectively
Conduct ad-hoc data analyses; your analyses will decide which policies we adopt, where we expand our business, and whom our partners will be
Develop, deploy and maintain a risk and finance reports or models
Work directly and collaborate with the Risk and Finance Team to understand the performance, risk, and financial impact of our models on the portfolio, iterating the model to include new information, data and feedback from various teams and sources
Monitor report performance once deployed and recommend rapid iteration if necessary.
Contribute and share your findings and knowledge of credit and/or risk modeling with all appropriate cross-functional teams.
Partner with the Engineering team to develop, test and deploy report and models.
Requirements
Requirements
Passion and drive to change business banking for the better
Deep understanding of and experience with reporting tools and statistical models
5+ years of experience in a data analyst role or equivalent position
2+ years of experience in building risk or finance models
A Bachelor or Masters in a quantitative field
Fluent in SQL and reporting tools

Nice to have Skills & Experience:
Experience with maintaining data science models in a production environment
Python
Unfazed by messy or alternative data sets
A Successful Candidate is (a/an):
Problem Solver: You thrive on finding novel solutions to hard problems. These problems may have ranged from extracting a new dataset from an unexpected source, to building cohorts for risk assessment
Communicator and Listener: You know your work is complicated, but can you communicate complex ideas to others in a manner that is easily understood and digestible? Can you collaborate well with your peers in growth/portfolio/customer experience? There is a large research component to the job, and this research needs to be effectively shared with the rest of the company
Independent Learner: We encounter new problems that aren’t in textbooks. You have the ability to learn on our own about new concepts and techniques
Curious: You aren’t content until you understand why the features you have built have the explanatory power they do, and why they aren’t just a spurious correlation
Opinionated (but Open-Minded): We are looking for someone to add diversity of thought to our current ensemble of data scientists
Teammate/Partner: Trust in your team and putting the team and mission above individual highlights (with an understanding that the collection of individual highlights and performances makes the team thrive)
Benefits
Technology culture of trust and empowerment
Competitive salary",3.2,"Finaxar
3.2",Pune,"Singapore, Singapore",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
377,Team Lead/ Sr.Master Data Analyst,"Verdantis project implementation and delivery team is responsible for end to end life-cycle of complex material master data management projects. Our diversely experienced team of engineers is backed by our industry leading data management applications. We deliver to our client the best of automated data processing combined with machine learning added by our data analysts. We are looking for candidates who are passionate about technical know how from the world of engineering combined with mindset of a data analyst.

Job Responsibilities:
Processing and analyzing material master data as per project parameters such as timelines and quality assurance
Identification of product/material from textual descriptions for categorization
Identification of technical specifications for standard MRO categories e.g. Motors, Pumps, Bearings, Gears, etc.
Data modelling of Verdantis data management applications as per clients master data
Quality check automated results and make corrections to meet overall quality assurance
Tracking project progress with various project management methods such as Daily Status Meetings, 1-1 meetings with managers, Daily/Weekly/Monthly Targets, Problem Solving/Brainstorming Sessions, etc.
Documentation of key decisions and communications with meeting minutes and status reports
Perform in collaborative organizational structure ensuring right authority is updated with accurate status on timely manner
Identify opportunities to enhance process efficiency and automation
Evaluate/recommend emerging technologies that may contribute to our analytical platform
Understand and resolve client issues on material data, structure or processes
Requirements
BE: Mechanical /Production /Electrical/ Electronics & Telecommunication
3years -5years of industry experience
Basic technical knowledge from engineering background
Thoroughness with previous job - Knew what he/she did?
Good communication skills - written and spoken
Well versed in his/her area of interest
Strong collaborative mindset
Good presentation skills
Flexible to perform under dynamic project requirements
Problem solving and analytical skills
Well versed with common computer programs such as Word, Excel, PowerPoint, etc.
Taking initiatives and ownership
Company Profile

Website – http://www.verdantis.com

Email ID – careers@verdantis.com

Benefits

Benefits

About Verdantis

Headquartered in Princeton, NJ, Verdantis is the first to offer Master Data Management solutions that bring true ROI and Business value by focusing on the business use and application of organizational Master Data. Verdantis uniquely offers end-to-end automated ERP MDM solutions driven by our suite of Artificial Intelligence (AI) based software solutions. Our easy to use solutions are easily configured to fit enterprise requirements for Fortune 500 companies.

Our Products are built around an intuitive user experience, leveraging a comprehensive knowledge base, robust Artificial Intelligence technology, encapsulates industry's best-of-breed processes and methodologies.

Several of Fortune 500 companies have chosen Verdantis’ solutions for the following reasons:
In-depth industry and domain expertise with a robust implementation methodology
Ability to ensure semantic and structural data integrity and quality
End-to-end solution for Data Governance renowned by leading market Analysts",4.0,"Ultria
4.0",Mumbai,"Princeton, NJ",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
378,Junior Healthcare Data Analyst / Healthcare Data Analyst,"Department: Analytics

Experience: 2+ Years

Location: Chennai

Job Description
Trend data to identify potential opportunities (e.g., variances, significant outliers, percentile ranked groups) for quality improvement or focused investigations
Access data, construct and manipulate large datasets to support planned analyzes, using SAS and SQL.
Develop, test and deploy predictive models
Assessment of data quality using advanced statistical testing and validation techniques
Data management and reporting
Analytical skills to provide insights from the data and create report
Good Communication – able to collaborate with onshore SMEs
Aptitude to learn and multitask
Good team player & collaborative in approach
Certified Base and/or Advanced SAS programmer
Knowledge in “R programming language”
Moderate/ Expert working knowledge of and programming experience with SAS - able to create queries.
Knowledge of statistical techniques such as Logistic Regression, Segmentation, Clustering, etc.
Little or moderate Experience with different database systems such as MS SQL Server, Oracle, DB2, etc. 85
Understanding of health care data / databases.
Conduct all job functions and responsibilities in accordance with all company Compliance, Information Security and Regulatory policies, procedures and programs.",3.1,"SCIO Health Analytics
3.1",Chennai,"West Hartford, CT",501 to 1000 employees,2007,Company - Private,Healthcare Services & Hospitals,Healthcare,₹1 to ₹5 billion (INR),-1
379,Data Analyst(Remote),"Job-Description: Data-Analyst(Remote)
Job-Code: DA-2004

We are looking for a passionate and experienced data analyst to join our Cloud team. In this role, you will be responsible to drive innovation using various Data Analysis & Data Visualizations using the latest Cloud services.

Qualification and Experience Requirement :
AWS services – EC2,S3,Athena,Lambda,Kinesis,AWS Elasticsearch,Kibana and Quicksight
Deep experience in Elasticsearch and the use of Kibana Visualizations.
Data visualization skills to create powerful Dashboards that transform complex data into easily-consumable, actionable insights
Data processing, statistical modeling, and Machine Learning
Good programming experience on Python using AWS CLIs, BOTO3, and SDKs
Unix/Linux administration and experience with strong UNIX fundamentals
Strong troubleshooting and problem-solving skills
Excellent logical and problem-solving abilities
Design, implement and enhance ETL processes

Qualification:
BE / BTech graduates / MCA / or M. Sc (CS or IT) from reputed institutes

Experience:
2-3 years of hands-on experience

Location:
The position is remote.

Please send your latest resume at careers@ecloudchain.com with appropriate Job-Code",4.0,"eCloudChain
4.0",Maharashtra,"Hyderabad, India",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
380,Trade Flow Data Analyst,"The Role: Trade Flow Data Analyst

The Location: Hyderabad

The Team:
The Hyderabad team is an important part of Analytics Operations, which owns the data, methodologies, and models that feed our Analytics reports and provides actionable insights for our clients who require transparency into trade flows to support making decisions.

The Impact:
Data is in demand, and our clients value our data driven approach to commodity market research and analysis. You will be focused on cFlow, a trade flow analytics software which delivers real-time, granular vessel location and cargo information for energy shipments globally.

What’s in it for you:
Exposure to global commodity markets and opportunity to learn deep details about the dynamics of various energy markets
Work with a globally diverse team of analysts
Participate in advancing Platts Analytics to the next phase of delivering an end to end global commodity data set
Utilize and further develop your analytical skills

Responsibilities:
Taking ownership of, and overseeing maintenance of, key marine traffic datasets including ports, vessels, trade flow data

Act as the main point of contact for the offshore data team:
Setting, prioritization and monitoring of the team’s workload
Handle all queries
Training on new processes/functionality
Documentation of processes and solutions
Support ad-hoc data tasks as required

What We’re Looking For:
Basic Qualifications

5 + years experience working in any of the following industries: oil/energy/shipping/dry bulk, or relevant qualifications
A high level of mathematical ability
Strong interest in shipping/commodities
Microsoft SQL Server and PostgreSQL experience
Moderate to advanced Excel skills
Accuracy and attention to detail
Strong communication skills, both written and verbal
Excellent time management skills, consistently adheres to deadlines

Preferred Qualifications:
Coding experience, preferably using coding tools such as R or Python
Understanding of the software development cycle and version control
Experience working in a corporate environment
Experience of positions and marine traffic detected by global AIS network

About S&P Global Platts

At S&P Global Platts, we provide the insights; you make better informed trading and business decisions with confidence. We’re the leading independent provider of information and benchmark prices for the commodities and energy markets. Customers in over 150 countries look to our expertise in news, pricing and analytics to deliver greater transparency and efficiency to markets. S&P Global Platts coverage includes oil and gas, power, petrochemicals, metals, agriculture and shipping.

S&P Global Platts is a division of S&P Global (NYSE: SPGI), which provides essential intelligence for individuals, companies and governments to make decisions with confidence. For more information, visit www.platts.com.

S&P Global is an equal opportunity employer committed to making all employment decisions without regard to race/ethnicity, gender, pregnancy, gender identity or expression, color, creed, religion, national origin, age, disability, marital status (including domestic partnerships and civil unions), sexual orientation, military veteran status, unemployment status, or any other basis prohibited by federal, state or local law. Only electronic job submissions will be considered for employment.

If you need an accommodation during the application process due to a disability, please send an email to: EEO.Compliance@spglobal.com and your request will be forwarded to the appropriate person.

The EEO is the Law Poster http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf describes discrimination protections under federal law.",3.5,"PLATTS
3.5",Hyderabad,-1,Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
381,C12 - CDO Data Quality Analyst,"Citi is a leading global financial services company having 200 million customer accounts. Citi does business in more than 100 countries, providing consumers, corporations, governments and institutions with a broad range of financial products and services, including consumer banking and credit, corporate and investment banking, securities brokerage, and wealth management.

The Global Data Quality Analyst is part of the Data Management Operations group under Citis Chief Data Office (CDO) organization. This role will be responsible for leading and managing Data Quality Scorecard stewardship, operational oversight, enforcement and execution of the standard DQ operating model globally. He / She will work closely with key partners across Citi organization.

Responsibilities:
Support, lead and manage data quality scorecard stewardship and DQ operating model related activities for all supported Citi system or applications by CDO Data Management Operations team.
Support and drive the design, management, enforcement and continuous improvement of the Data Quality Operating Model and oversight functions. This will include the execution of the Data Quality Operating Model (DQOM) Proof of Concept, support definition of the (global) Roles and Responsibilities, required operational control points as documented in the Management Control Assessment (MCA) and required Blue Works document.
Manage and support the execution of Data Quality Production Support activities as defined in the global operating model and related operating calendar. This includes investigation, driving resolution, managing necessary escalation to address production data quality issues raised during the reporting cycle.
Ensure consistent and timely performance of global monitoring and communication activities (providing updates, status and support) on GENESIS Data Quality Readiness status vs KPIs and execution SLAs to various business groups, across senior management and key stakeholders.
Management and escalation of issues impacting production GENESIS Data Quality Readiness to relevant senior management workstream managers across organizations.
Enforce and foster collaboration and coordination of resolution with relevant partners in CDO, Technology (GFTS), as well as, Finance and Risk as required.
Drive initiatives and projects to continuously support process improvement thru automation and standardization, expanding data consumption requirements and regulatory commitments.
Manage both senior and middle management level interaction of Production Data Quality Support with the Data Quality Feeder and Issue Management & Resolution (IMR) processes across organization.
Defines detailed business data requirements and documenting them.
Documents platform processes, procedures and training materials.
Qualifications
12+ years relevant work experience in large financial services, consulting, shared services related or similar industry.
B.COM/B.E or equivalent degree required, with intermediate to advance understanding of financial and regulatory reporting process and / or Data Quality stewardship related is preferred.
Extensive experience in leading and managing large size data quality or similar operational related processes at global level is preferred.
Demonstrated implementation and project management, leadership and execution skills.
Outstanding written and oral communication, influencing and presentation skills must be able to present and influence across organization level and functions.
Aptitude to translate strategy into execution in a complex and cross-functional organization.
A self-starter with ability to independently manage work and drive multiple deliverables concurrently.
Knowledge of Citis financial and risk systems, financial and regulatory reporting processes and organization is preferred.
Strong subject matter expertise regarding technology application control disciplines and technology infrastructure knowledge, with a sound understanding of the financial services provided by Citi.
Demonstrated capability and maturity to work in an individual capacity and must proactively seek out ways to enhance the mission and identify new data analysis needs.
Demonstrates experience in managing teams and managing integrated internal audit and assurance delivery within a matrix reporting environment.
Able to set priorities and discuss experience in adapting to emergent or dynamic requirements.
High proficiency in MS Office Products (Excel, Word, PowerPoint).
Knowledge of SQL is preferred and a plus.
High caliber team player with good judgment, flexibility and productivity with good track record in establishing partnership and team work.
Quick learner, customer focused with ability to multi-task and work in a fast paced changing environment.
Forward looking with ability to mitigate and overcome any challenging roadblocks. Must have can do attitude.
Ability to work well under pressure and manage to tight deadlines or unexpected changes in expectations or requirements in a heavily matrix organization.
Self-starter and with demonstrated leadership skill.
-------------------------------------------------

Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - IN

------------------------------------------------------

Time Type :Full time

------------------------------------------------------

Citi is an equal opportunity and affirmative action employer.
Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.

Citigroup Inc. and its subsidiaries (""Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity CLICK HERE.

To view the ""EEO is the Law"" poster CLICK HERE. To view the EEO is the Law Supplement CLICK HERE.
To view the EEO Policy Statement CLICK HERE.
To view the Pay Transparency Posting CLICK HERE.",3.7,"Citi
3.7",Mumbai,"New York, NY",10000+ employees,1812,Company - Public,Investment Banking & Asset Management,Finance,₹500+ billion (INR),-1
