,Company Name,Job Title,Salary
5233,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
5234,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
5235,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
5236,"Paytm
3.4",Software Engineer,"₹ 10,91,744"
5237,"Paytm
3.4",Senior Software Engineer,"₹ 17,85,469"
5238,"Paytm
3.4",Product Manager,"₹ 22,55,948"
5239,"Paytm
3.4",Software Developer,"₹ 10,74,781"
5240,"Paytm
3.4",Assistant Manager,"₹ 8,57,801"
5241,"Umlaut
3.9",Senior Engineer,₹444K - ₹490K
5242,"Umlaut
3.9",Mechanical Design Engineer,₹14K - ₹16K
5243,"Umlaut
3.9",Illustrator,₹287K - ₹312K
5244,"Teknuance Info Solutions
4.2",Research Analyst,"₹ 18,114/mo"
5245,"Teknuance Info Solutions
4.2",Software Developer,₹13K - ₹28K
5246,"Teknuance Info Solutions
4.2",Front End Developer,₹22K - ₹25K
5247,"Teknuance Info Solutions
4.2",Software Developer,₹385K - ₹412K
5248,"Teknuance Info Solutions
4.2",Business Analyst,₹20K - ₹22K
5249,"Near.co
4.7",Software Engineer,"₹1,075K - ₹1,172K"
5250,"Near.co
4.7",Analyst,₹650K - ₹717K
5251,"Near.co
4.7",Engineer,₹806K - ₹874K
5252,"Near.co
4.7",Devops Engineer,₹444K - ₹488K
5253,"Near.co
4.7",Lead,"₹1,560K - ₹1,683K"
5254,"Edge Networks ATS
3.7",Software Engineer,"₹ 5,38,111"
5255,"Edge Networks ATS
3.7",Project Manager,"₹ 70,188/mo"
5256,"Edge Networks ATS
3.7",Senior Software Engineer,₹558K - ₹607K
5257,"Edge Networks ATS
3.7",Software Developer,"₹1,183K - ₹1,289K"
5258,"Edge Networks ATS
3.7",Manager,"₹976K - ₹1,043K"
5259,"Amazon
4.2",Senior Data Engineer,"₹ 14,22,102"
5260,"Amazon
4.2",Senior Data Engineer,₹266K - ₹290K
5261,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
5262,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
5263,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
5264,"Antal International
3.6",Consultant,₹13K - ₹24K
5265,"Antal International
3.6",Research Associate,₹16K - ₹21K
5266,"Antal International
3.6",Software Developer,₹817K - ₹891K
5267,"Antal International
3.6",Manager,₹476K - ₹519K
5268,"Antal International
3.6",Manager,₹76K - ₹82K
5269,"HERE Technologies
3.7",GIS Analyst,"₹ 2,57,357"
5270,"HERE Technologies
3.7",GIS Analyst,"₹ 18,717/mo"
5271,"HERE Technologies
3.7",SPATIAL DATA SPECIALIST,"₹ 2,66,644"
5272,"HERE Technologies
3.7",Associate Geographic Technician,"₹ 2,72,627"
5273,"HERE Technologies
3.7",SPATIAL DATA SPECIALIST,"₹ 17,776/mo"
5274,Devkraft Technologies,-1,-1
5275,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
5276,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
5277,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
5278,"Amazon
4.2",SDE1,"₹ 13,98,718"
5279,"Amazon
4.2",Customer Service Associate,"₹ 2,43,027"
5280,"Zycus
3.3",Software Engineer,"₹ 5,33,368"
5281,"Zycus
3.3",Procurement Analyst,"₹ 4,20,678"
5282,"Zycus
3.3",Associate Software Engineer,"₹ 4,69,560"
5283,"Zycus
3.3",Software Engineer,"₹ 39,618/mo"
5284,"Zycus
3.3",Associate Test Lead,"₹ 6,37,406"
5285,"Roljobs Technology Services Pvt Ltd
3.7",Human Resources Recruiter,"₹ 17,782/mo"
5286,"Roljobs Technology Services Pvt Ltd
3.7",Senior Recruiter,"₹ 18,136/mo"
5287,"Roljobs Technology Services Pvt Ltd
3.7",Human Resources Recruiter,"₹ 2,42,724"
5288,"Roljobs Technology Services Pvt Ltd
3.7",Recruiter,₹207K - ₹484K
5289,"Roljobs Technology Services Pvt Ltd
3.7",Recruiter,₹11K - ₹15K
5290,"Ericsson-Worldwide
3.9",Network Engineer,"₹ 4,76,090"
5291,"Ericsson-Worldwide
3.9",Software Engineer,"₹ 6,39,112"
5292,"Ericsson-Worldwide
3.9",Senior Software Engineer,"₹ 10,70,244"
5293,"Ericsson-Worldwide
3.9",Solution Integrator,"₹ 6,66,691"
5294,"Ericsson-Worldwide
3.9",Engineer,"₹ 5,21,496"
5295,"Tata Insights and Quants
4.0",IT Support Specialist,₹25K - ₹27K
5296,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
5297,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
5298,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
5299,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
5300,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
5301,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
5302,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
5303,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
5304,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
5305,"YourMechanic
3.1",-1,-1
5306,"itForte
5.0",-1,-1
5307,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
5308,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
5309,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
5310,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
5311,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
5312,"Seagate Technology
3.3",Staff Engineer,"₹ 22,73,937"
5313,"Seagate Technology
3.3",Intern,"₹ 30,340/mo"
5314,"Seagate Technology
3.3",Software Engineer,"₹ 7,27,581"
5315,"Seagate Technology
3.3",Senior Firmware Engineer,"₹ 18,00,777"
5316,"Seagate Technology
3.3",Engineer-I,"₹ 9,21,868"
5317,"Icertis
4.2",Software Analyst,"₹ 7,02,394"
5318,"Icertis
4.2",Software Analyst,"₹ 38,423/mo"
5319,"Icertis
4.2",Senior Software Engineer,"₹ 9,38,519"
5320,"Icertis
4.2",Intern,"₹ 14,729/mo"
5321,"Icertis
4.2",Director,"₹ 45,28,456"
5322,"Coresight Research, Inc.
2.9",-1,-1
5323,"Jan Elaaj
1.0",-1,-1
5324,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
5325,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
5326,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
5327,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
5328,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
5329,"MINDBODY
3.5",QA Analyst,"₹1,126K - ₹1,234K"
5330,"MINDBODY
3.5",Operations,₹19K - ₹21K
5331,"MINDBODY
3.5",Software Engineer III,"₹2,299K - ₹2,510K"
5332,"MINDBODY
3.5",Anonymous,"₹953K - ₹1,025K"
5333,"MINDBODY
3.5",Senior QA Analyst,"₹945K - ₹1,035K"
5334,"Grid Logic Software Private Limited
4.7",Key Account Manager,₹673K - ₹732K
5335,"Grid Logic Software Private Limited
4.7",Software,₹2K - ₹2K
5336,"Grid Logic Software Private Limited
4.7",Process Developer-II,₹226K - ₹248K
5337,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
5338,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
5339,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
5340,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
5341,"TTEC
3.4",Chat Associate,₹24K - ₹26K
5342,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
5343,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
5344,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
5345,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
5346,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
5347,"CIEL HR Services
4.5",Assistant Manager,"₹ 14,819/mo"
5348,"CIEL HR Services
4.5",Consultant,₹28K - ₹30K
5349,"CIEL HR Services
4.5",Human Resources Manager,₹16K - ₹17K
5350,"CIEL HR Services
4.5",Systems Administrator,₹580K - ₹633K
5351,"CIEL HR Services
4.5",General Manager,"₹1,412K - ₹1,540K"
5352,"Triangle Global
5.0",Senior Manager Recruitment,"₹2,229K - ₹2,419K"
5353,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
5354,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
5355,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
5356,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
5357,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
5358,"Paytm
3.4",Software Engineer,"₹ 10,91,744"
5359,"Paytm
3.4",Senior Software Engineer,"₹ 17,85,469"
5360,"Paytm
3.4",Product Manager,"₹ 22,55,948"
5361,"Paytm
3.4",Software Developer,"₹ 10,74,781"
5362,"Paytm
3.4",Assistant Manager,"₹ 8,57,801"
5363,"Umlaut
3.9",Senior Engineer,₹444K - ₹490K
5364,"Umlaut
3.9",Mechanical Design Engineer,₹14K - ₹16K
5365,"Umlaut
3.9",Illustrator,₹287K - ₹312K
5366,"Teknuance Info Solutions
4.2",Research Analyst,"₹ 18,114/mo"
5367,"Teknuance Info Solutions
4.2",Software Developer,₹13K - ₹28K
5368,"Teknuance Info Solutions
4.2",Front End Developer,₹22K - ₹25K
5369,"Teknuance Info Solutions
4.2",Software Developer,₹385K - ₹412K
5370,"Teknuance Info Solutions
4.2",Business Analyst,₹20K - ₹22K
5371,"Near.co
4.7",Software Engineer,"₹1,075K - ₹1,172K"
5372,"Near.co
4.7",Analyst,₹650K - ₹717K
5373,"Near.co
4.7",Engineer,₹806K - ₹874K
5374,"Near.co
4.7",Devops Engineer,₹444K - ₹488K
5375,"Near.co
4.7",Lead,"₹1,560K - ₹1,683K"
5376,"Edge Networks ATS
3.7",Software Engineer,"₹ 5,38,111"
5377,"Edge Networks ATS
3.7",Project Manager,"₹ 70,188/mo"
5378,"Edge Networks ATS
3.7",Senior Software Engineer,₹558K - ₹607K
5379,"Edge Networks ATS
3.7",Software Developer,"₹1,183K - ₹1,289K"
5380,"Edge Networks ATS
3.7",Manager,"₹976K - ₹1,043K"
5381,"Amazon
4.2",Senior Data Engineer,"₹ 14,22,102"
5382,"Amazon
4.2",Senior Data Engineer,₹266K - ₹290K
5383,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
5384,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
5385,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
5386,"Antal International
3.6",Consultant,₹13K - ₹24K
5387,"Antal International
3.6",Research Associate,₹16K - ₹21K
5388,"Antal International
3.6",Software Developer,₹817K - ₹891K
5389,"Antal International
3.6",Manager,₹476K - ₹519K
5390,"Antal International
3.6",Manager,₹76K - ₹82K
5391,"HERE Technologies
3.7",GIS Analyst,"₹ 2,57,357"
5392,"HERE Technologies
3.7",GIS Analyst,"₹ 18,717/mo"
5393,"HERE Technologies
3.7",SPATIAL DATA SPECIALIST,"₹ 2,66,644"
5394,"HERE Technologies
3.7",Associate Geographic Technician,"₹ 2,72,627"
5395,"HERE Technologies
3.7",SPATIAL DATA SPECIALIST,"₹ 17,776/mo"
5396,Devkraft Technologies,-1,-1
5397,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
5398,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
5399,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
5400,"Amazon
4.2",SDE1,"₹ 13,98,718"
5401,"Amazon
4.2",Customer Service Associate,"₹ 2,43,027"
5402,"Zycus
3.3",Software Engineer,"₹ 5,33,368"
5403,"Zycus
3.3",Procurement Analyst,"₹ 4,20,678"
5404,"Zycus
3.3",Associate Software Engineer,"₹ 4,69,560"
5405,"Zycus
3.3",Software Engineer,"₹ 39,618/mo"
5406,"Zycus
3.3",Associate Test Lead,"₹ 6,37,406"
5407,"Roljobs Technology Services Pvt Ltd
3.7",Human Resources Recruiter,"₹ 17,782/mo"
5408,"Roljobs Technology Services Pvt Ltd
3.7",Senior Recruiter,"₹ 18,136/mo"
5409,"Roljobs Technology Services Pvt Ltd
3.7",Human Resources Recruiter,"₹ 2,42,724"
5410,"Roljobs Technology Services Pvt Ltd
3.7",Recruiter,₹207K - ₹484K
5411,"Roljobs Technology Services Pvt Ltd
3.7",Recruiter,₹11K - ₹15K
5412,"Ericsson-Worldwide
3.9",Network Engineer,"₹ 4,76,090"
5413,"Ericsson-Worldwide
3.9",Software Engineer,"₹ 6,39,112"
5414,"Ericsson-Worldwide
3.9",Senior Software Engineer,"₹ 10,70,244"
5415,"Ericsson-Worldwide
3.9",Solution Integrator,"₹ 6,66,691"
5416,"Ericsson-Worldwide
3.9",Engineer,"₹ 5,21,496"
5417,"Tata Insights and Quants
4.0",IT Support Specialist,₹25K - ₹27K
5418,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
5419,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
5420,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
5421,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
5422,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
5423,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
5424,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
5425,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
5426,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
5427,"YourMechanic
3.1",-1,-1
5428,"itForte
5.0",-1,-1
5429,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
5430,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
5431,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
5432,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
5433,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
5434,"Seagate Technology
3.3",Staff Engineer,"₹ 22,73,937"
5435,"Seagate Technology
3.3",Intern,"₹ 30,340/mo"
5436,"Seagate Technology
3.3",Software Engineer,"₹ 7,27,581"
5437,"Seagate Technology
3.3",Senior Firmware Engineer,"₹ 18,00,777"
5438,"Seagate Technology
3.3",Engineer-I,"₹ 9,21,868"
5439,"Icertis
4.2",Software Analyst,"₹ 7,02,394"
5440,"Icertis
4.2",Software Analyst,"₹ 38,423/mo"
5441,"Icertis
4.2",Senior Software Engineer,"₹ 9,38,519"
5442,"Icertis
4.2",Intern,"₹ 14,729/mo"
5443,"Icertis
4.2",Director,"₹ 45,28,456"
5444,"Coresight Research, Inc.
2.9",-1,-1
5445,"Jan Elaaj
1.0",-1,-1
5446,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
5447,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
5448,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
5449,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
5450,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
5451,"MINDBODY
3.5",QA Analyst,"₹1,126K - ₹1,234K"
5452,"MINDBODY
3.5",Operations,₹19K - ₹21K
5453,"MINDBODY
3.5",Software Engineer III,"₹2,299K - ₹2,510K"
5454,"MINDBODY
3.5",Anonymous,"₹953K - ₹1,025K"
5455,"MINDBODY
3.5",Senior QA Analyst,"₹945K - ₹1,035K"
5456,"Grid Logic Software Private Limited
4.7",Key Account Manager,₹673K - ₹732K
5457,"Grid Logic Software Private Limited
4.7",Software,₹2K - ₹2K
5458,"Grid Logic Software Private Limited
4.7",Process Developer-II,₹226K - ₹248K
5459,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
5460,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
5461,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
5462,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
5463,"TTEC
3.4",Chat Associate,₹24K - ₹26K
5464,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
5465,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
5466,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
5467,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
5468,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
5469,"CIEL HR Services
4.5",Assistant Manager,"₹ 14,819/mo"
5470,"CIEL HR Services
4.5",Consultant,₹28K - ₹30K
5471,"CIEL HR Services
4.5",Human Resources Manager,₹16K - ₹17K
5472,"CIEL HR Services
4.5",Systems Administrator,₹580K - ₹633K
5473,"CIEL HR Services
4.5",General Manager,"₹1,412K - ₹1,540K"
5474,"Triangle Global
5.0",Senior Manager Recruitment,"₹2,229K - ₹2,419K"
5475,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
5476,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
5477,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
5478,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
5479,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
5480,"Paytm
3.4",Software Engineer,"₹ 10,91,744"
5481,"Paytm
3.4",Senior Software Engineer,"₹ 17,85,469"
5482,"Paytm
3.4",Product Manager,"₹ 22,55,948"
5483,"Paytm
3.4",Software Developer,"₹ 10,74,781"
5484,"Paytm
3.4",Assistant Manager,"₹ 8,57,801"
5485,"Umlaut
3.9",Senior Engineer,₹444K - ₹490K
5486,"Umlaut
3.9",Mechanical Design Engineer,₹14K - ₹16K
5487,"Umlaut
3.9",Illustrator,₹287K - ₹312K
5488,"Teknuance Info Solutions
4.2",Research Analyst,"₹ 18,114/mo"
5489,"Teknuance Info Solutions
4.2",Software Developer,₹13K - ₹28K
5490,"Teknuance Info Solutions
4.2",Front End Developer,₹22K - ₹25K
5491,"Teknuance Info Solutions
4.2",Software Developer,₹385K - ₹412K
5492,"Teknuance Info Solutions
4.2",Business Analyst,₹20K - ₹22K
5493,"Near.co
4.7",Software Engineer,"₹1,075K - ₹1,172K"
5494,"Near.co
4.7",Analyst,₹650K - ₹717K
5495,"Near.co
4.7",Engineer,₹806K - ₹874K
5496,"Near.co
4.7",Devops Engineer,₹444K - ₹488K
5497,"Near.co
4.7",Lead,"₹1,560K - ₹1,683K"
5498,"Edge Networks ATS
3.7",Software Engineer,"₹ 5,38,111"
5499,"Edge Networks ATS
3.7",Project Manager,"₹ 70,188/mo"
5500,"Edge Networks ATS
3.7",Senior Software Engineer,₹558K - ₹607K
5501,"Edge Networks ATS
3.7",Software Developer,"₹1,183K - ₹1,289K"
5502,"Edge Networks ATS
3.7",Manager,"₹976K - ₹1,043K"
5503,"Amazon
4.2",Senior Data Engineer,"₹ 14,22,102"
5504,"Amazon
4.2",Senior Data Engineer,₹266K - ₹290K
5505,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
5506,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
5507,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
5508,"Antal International
3.6",Consultant,₹13K - ₹24K
5509,"Antal International
3.6",Research Associate,₹16K - ₹21K
5510,"Antal International
3.6",Software Developer,₹820K - ₹889K
5511,"Antal International
3.6",Manager,₹477K - ₹519K
5512,"Antal International
3.6",Manager,₹76K - ₹81K
5513,"HERE Technologies
3.7",GIS Analyst,"₹ 2,57,357"
5514,"HERE Technologies
3.7",GIS Analyst,"₹ 18,717/mo"
5515,"HERE Technologies
3.7",SPATIAL DATA SPECIALIST,"₹ 2,66,644"
5516,"HERE Technologies
3.7",Associate Geographic Technician,"₹ 2,72,627"
5517,"HERE Technologies
3.7",SPATIAL DATA SPECIALIST,"₹ 17,776/mo"
5518,Devkraft Technologies,-1,-1
5519,"Amazon
4.2",Software Development Engineer,"₹ 14,77,690"
5520,"Amazon
4.2",Software Development Engineer I,"₹ 15,51,897"
5521,"Amazon
4.2",Software Development Engineer,"₹ 43,061/mo"
5522,"Amazon
4.2",SDE1,"₹ 13,98,718"
5523,"Amazon
4.2",Customer Service Associate,"₹ 2,43,027"
5524,"Zycus
3.3",Software Engineer,"₹ 5,33,368"
5525,"Zycus
3.3",Procurement Analyst,"₹ 4,20,678"
5526,"Zycus
3.3",Associate Software Engineer,"₹ 4,69,560"
5527,"Zycus
3.3",Software Engineer,"₹ 39,618/mo"
5528,"Zycus
3.3",Associate Test Lead,"₹ 6,37,406"
5529,"Roljobs Technology Services Pvt Ltd
3.7",Human Resources Recruiter,"₹ 17,782/mo"
5530,"Roljobs Technology Services Pvt Ltd
3.7",Senior Recruiter,"₹ 18,136/mo"
5531,"Roljobs Technology Services Pvt Ltd
3.7",Human Resources Recruiter,"₹ 2,42,724"
5532,"Roljobs Technology Services Pvt Ltd
3.7",Recruiter,₹207K - ₹484K
5533,"Roljobs Technology Services Pvt Ltd
3.7",Recruiter,₹11K - ₹15K
5534,"Ericsson-Worldwide
3.9",Network Engineer,"₹ 4,76,090"
5535,"Ericsson-Worldwide
3.9",Software Engineer,"₹ 6,39,112"
5536,"Ericsson-Worldwide
3.9",Senior Software Engineer,"₹ 10,70,244"
5537,"Ericsson-Worldwide
3.9",Solution Integrator,"₹ 6,66,691"
5538,"Ericsson-Worldwide
3.9",Engineer,"₹ 5,21,496"
5539,"Tata Insights and Quants
4.0",IT Support Specialist,₹25K - ₹27K
5540,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
5541,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
5542,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
5543,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
5544,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
5545,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
5546,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
5547,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
5548,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
5549,"YourMechanic
3.1",-1,-1
5550,"itForte
5.0",-1,-1
5551,"PayPal
3.6",Software Engineer,"₹ 12,23,633"
5552,"PayPal
3.6",Software Engineer III,"₹ 21,51,802"
5553,"PayPal
3.6",Software Engineer II,"₹ 16,13,973"
5554,"PayPal
3.6",Senior Software Engineer,"₹ 18,00,000"
5555,"PayPal
3.6",Software Engineer -2,"₹ 16,64,598"
5556,"Seagate Technology
3.3",Staff Engineer,"₹ 22,73,937"
5557,"Seagate Technology
3.3",Intern,"₹ 30,340/mo"
5558,"Seagate Technology
3.3",Software Engineer,"₹ 7,27,581"
5559,"Seagate Technology
3.3",Senior Firmware Engineer,"₹ 18,00,777"
5560,"Seagate Technology
3.3",Engineer-I,"₹ 9,21,868"
5561,"Icertis
4.2",Software Analyst,"₹ 7,02,394"
5562,"Icertis
4.2",Software Analyst,"₹ 38,423/mo"
5563,"Icertis
4.2",Senior Software Engineer,"₹ 9,38,519"
5564,"Icertis
4.2",Intern,"₹ 14,729/mo"
5565,"Icertis
4.2",Director,"₹ 45,28,456"
5566,"Coresight Research, Inc.
2.9",-1,-1
5567,"Jan Elaaj
1.0",-1,-1
5568,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
5569,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
5570,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
5571,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
5572,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
5573,"MINDBODY
3.5",QA Analyst,"₹1,126K - ₹1,234K"
5574,"MINDBODY
3.5",Operations,₹19K - ₹21K
5575,"MINDBODY
3.5",Software Engineer III,"₹2,299K - ₹2,510K"
5576,"MINDBODY
3.5",Anonymous,"₹953K - ₹1,025K"
5577,"MINDBODY
3.5",Senior QA Analyst,"₹945K - ₹1,035K"
5578,"Grid Logic Software Private Limited
4.7",Key Account Manager,₹673K - ₹732K
5579,"Grid Logic Software Private Limited
4.7",Software,₹2K - ₹2K
5580,"Grid Logic Software Private Limited
4.7",Process Developer-II,₹226K - ₹248K
5581,"TTEC
3.4",Customer Service Representative,"₹ 24,171/mo"
5582,"TTEC
3.4",Fraud Analyst,₹19K - ₹24K
5583,"TTEC
3.4",Click To Chat Representative,₹24K - ₹26K
5584,"TTEC
3.4",Fraud Prevention Analyst,₹26K - ₹30K
5585,"TTEC
3.4",Chat Associate,₹24K - ₹26K
5586,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,17,321"
5587,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
5588,"Tata Insights and Quants
4.0",Software Engineer,"₹ 3,61,378"
5589,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
5590,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
5591,"CIEL HR Services
4.5",Assistant Manager,"₹ 14,819/mo"
5592,"CIEL HR Services
4.5",Consultant,₹28K - ₹30K
5593,"CIEL HR Services
4.5",Human Resources Manager,₹16K - ₹17K
5594,"CIEL HR Services
4.5",Systems Administrator,₹580K - ₹633K
5595,"CIEL HR Services
4.5",General Manager,"₹1,412K - ₹1,540K"
5596,"Triangle Global
5.0",Senior Manager Recruitment,"₹2,218K - ₹2,402K"
5597,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 5,08,660"
5598,"Tata Insights and Quants
4.0",Software Engineer,"₹ 4,65,134"
5599,"Tata Insights and Quants
4.0",Manager,"₹ 9,97,928"
5600,"Tata Insights and Quants
4.0",Mechanical Engineer,"₹ 24,669/mo"
5601,"Tata Insights and Quants
4.0",Systems Engineer,"₹ 34,763/mo"
5602,"Paytm
3.4",Software Engineer,"₹ 10,91,744"
5603,"Paytm
3.4",Senior Software Engineer,"₹ 17,85,469"
5604,"Paytm
3.4",Product Manager,"₹ 22,55,948"
5605,"Paytm
3.4",Software Developer,"₹ 10,74,781"
5606,"Paytm
3.4",Assistant Manager,"₹ 8,57,801"
5607,"Umlaut
3.9",Senior Engineer,₹452K - ₹484K
5608,"Umlaut
3.9",Mechanical Design Engineer,₹14K - ₹16K
5609,"Umlaut
3.9",Illustrator,₹291K - ₹312K
5610,"Teknuance Info Solutions
4.2",Research Analyst,"₹ 18,114/mo"
5611,"Teknuance Info Solutions
4.2",Software Developer,₹13K - ₹28K
5612,"Teknuance Info Solutions
4.2",Front End Developer,₹23K - ₹25K
5613,"Teknuance Info Solutions
4.2",Software Developer,₹387K - ₹412K
5614,"Teknuance Info Solutions
4.2",Business Analyst,₹20K - ₹22K
5615,"Near.co
4.7",Software Engineer,"₹1,075K - ₹1,172K"
5616,"Near.co
4.7",Analyst,₹650K - ₹717K
5617,"Near.co
4.7",Engineer,₹806K - ₹874K
5618,"Near.co
4.7",Devops Engineer,₹444K - ₹488K
5619,"Near.co
4.7",Lead,"₹1,560K - ₹1,683K"
5620,"Edge Networks ATS
3.7",Software Engineer,"₹ 5,38,111"
5621,"Edge Networks ATS
3.7",Project Manager,"₹ 70,188/mo"
5622,"Edge Networks ATS
3.7",Senior Software Engineer,₹566K - ₹614K
5623,"Edge Networks ATS
3.7",Software Developer,"₹1,185K - ₹1,277K"
5624,"Edge Networks ATS
3.7",Manager,"₹974K - ₹1,048K"
